order_id,product_id,quantity,unit_price
O722845,P5069,2,869.67
O722846,P5090,4,716.99
O722847,P5069,1,533.94
O722847,P5005,1,43.57
O722847,P5103,1,188.33
O722847,P5063,4,71.38
O722848,P5069,2,684.88
O722848,P5030,4,227.72
O722849,P5069,3,783.29
O722849,P5088,1,168.68
O722849,P5099,1,579.05
O722849,P5103,4,285.89
O722850,P5072,2,772.38
O722850,P5069,1,732.66
O722850,P5127,2,186.16
O722850,P5013,1,52.32
O722851,P5069,2,733.42
O722851,P5125,1,298.28
O722852,P5081,2,394.78
O722852,P5069,3,850.5
O722852,P5052,2,118.95
O722852,P5035,1,126.33
O722852,P5103,1,306.42
O722852,P5125,2,334.2
O722852,P5045,2,194.74
O722853,P5106,4,227.68
O722853,P5045,5,207.73
O722853,P5104,2,624.73
O722854,P5069,3,800.66
O722854,P5103,4,287.91
O722854,P5030,3,258.3
O722854,P5090,4,656.48
O722854,P5135,3,1102.75
O722855,P5069,5,793.51
O722855,P5072,3,777.54
O722855,P5066,3,883.81
O722856,P5069,3,810.2
O722856,P5123,2,127.36
O722856,P5030,4,277.23
O722856,P5120,3,418.48
O722856,P5135,1,1162.47
O722857,P5030,1,254.71
O722857,P5069,1,749.66
O722857,P5111,6,520.04
O722857,P5085,4,336.85
O722857,P5052,1,107.01
O722857,P5051,5,45.72
O722858,P5127,2,219.51
O722858,P5098,2,729.34
O722858,P5082,2,1194.25
O722858,P5103,2,323.43
O722858,P5069,5,861.51
O722858,P5125,1,361.75
O722859,P5103,2,327.56
O722859,P5069,2,861.75
O722859,P5035,2,130.49
O722859,P5113,2,387.84
O722859,P5135,1,1247.64
O722859,P5072,3,892.04
O722860,P5103,3,188.36
O722860,P5035,3,78.78
O722860,P5069,2,523.85
O722860,P5127,1,129.92
O722860,P5052,3,74.3
O722861,P5081,1,329.23
O722861,P5135,2,1030.56
O722861,P5069,3,684.72
O722861,P5090,3,570.12
O722861,P5125,4,285.34
O722861,P5103,1,259.46
O722862,P5008,3,191.81
O722862,P5069,1,795.43
O722862,P5034,3,33.58
O722862,P5081,6,365.09
O722863,P5125,3,346.02
O722863,P5013,2,60.16
O722863,P5090,3,688.78
O722863,P5009,4,98.63
O722864,P5135,4,867.3
O722864,P5069,4,598.79
O722864,P5097,3,564.86
O722864,P5072,3,635.05
O722864,P5038,3,165.08
O722864,P5127,2,149.47
O722865,P5069,1,735.07
O722865,P5103,2,271.99
O722866,P5045,3,126.2
O722866,P5103,2,198.01
O722866,P5134,3,287.96
O722867,P5103,3,264.5
O722867,P5069,3,743.33
O722867,P5074,2,833.84
O722867,P5098,1,592.63
O722867,P5044,1,37.23
O722867,P5038,2,198.37
O722867,P5131,1,684.9
O722867,P5065,2,1022.61
O722868,P5105,1,537.14
O722868,P5069,4,722.78
O722868,P5005,1,60.97
O722869,P5023,3,97.35
O722869,P5120,5,362.69
O722869,P5127,3,178.97
O722869,P5069,2,682.83
O722870,P5043,2,221.1
O722870,P5069,1,850.53
O722870,P5036,-1,91.8
O722871,P5069,2,894.56
O722871,P5113,3,415.21
O722871,P5103,1,337.98
O722871,P5022,4,33.52
O722871,P5081,3,413.71
O722872,P5113,2,403.02
O722872,P5069,1,868.37
O722872,P5045,4,201.45
O722872,P5135,1,1238.31
O722872,P5030,4,288.57
O722872,P5035,4,129.11
O722873,P5127,3,200.35
O722874,P5069,1,854.55
O722874,P5103,4,320.2
O722874,P5125,2,351.36
O722874,P5074,2,954.25
O722874,P5123,3,125
O722874,P5134,1,479.24
O722874,P5114,3,554.03
O722875,P5069,1,811.97
O722875,P5110,2,457.55
O722875,P5065,2,1130.29
O722875,P5119,1,323.54
O722875,P5127,2,207.47
O722875,P5098,4,669.23
O722875,P5125,4,321.43
O722876,P5030,1,257.99
O722876,P5125,1,314.69
O722876,P5103,5,289.13
O722876,P5120,1,407.99
O722876,P5088,1,169.65
O722877,P5074,1,1021.3
O722877,P5106,2,235.86
O722877,P5119,1,353.11
O722877,P5069,3,905.93
O722877,P5088,1,198.39
O722877,P5103,2,337.2
O722877,P5042,6,227.27
O722877,P5090,2,753.63
O722878,P5103,1,308.05
O722878,P5029,1,240.66
O722878,P5106,2,217.88
O722878,P5069,2,863.81
O722879,P5113,4,335.4
O722879,P5038,3,188.95
O722879,P5103,6,266.2
O722879,P5096,1,314.2
O722880,P5069,4,857.8
O722880,P5035,1,128.73
O722880,P5008,2,199.69
O722880,P5080,2,1209.01
O722880,P5123,3,127.06
O722880,P5015,2,194.24
O722880,P5103,1,312.4
O722881,P5081,3,290.56
O722881,P5103,2,237.09
O722881,P5008,3,155.08
O722882,P5103,4,296.49
O722882,P5093,5,234.38
O722882,P5069,2,786.1
O722883,P5091,2,838.73
O722883,P5013,2,76.97
O722883,P5090,2,884.92
O722884,P5069,1,877.11
O722884,P5045,4,207.09
O722884,P5131,4,817.81
O722884,P5106,3,224.68
O722884,P5002,1,163.13
O722885,P5103,2,276.83
O722885,P5035,3,110.01
O722885,P5069,4,736.24
O722886,P5103,2,374.58
O722887,P5125,1,440.88
O722887,P5013,1,76.21
O722887,P5114,5,704.7
O722887,P5069,4,1062.7
O722888,P5098,1,685.09
O722888,P5065,1,1132.99
O722889,P5123,2,128.41
O722889,P5081,2,396.42
O722889,P5045,3,202.62
O722889,P5098,2,712.52
O722890,P5035,3,106.82
O722890,P5103,2,248.33
O722890,P5081,3,328.67
O722890,P5069,4,679.44
O722890,P5090,1,563.62
O722891,P5088,2,167.33
O722891,P5125,2,297.69
O722892,P5030,4,260.59
O722893,P5080,2,1024.64
O722893,P5066,5,794.57
O722893,P5045,4,166.12
O722894,P5090,2,740.77
O722894,P5104,3,643.5
O722894,P5119,3,359.54
O722895,P5038,3,188.83
O722895,P5069,3,701.17
O722895,P5081,2,342.37
O722896,P5038,3,190.24
O722896,P5052,3,103
O722896,P5013,2,49.88
O722896,P5069,4,704.41
O722896,P5045,1,168.99
O722896,P5099,3,541.27
O722897,P5069,1,728.7
O722897,P5090,4,612.19
O722897,P5082,4,1019.02
O722898,P5133,2,471.62
O722899,P5044,4,48.97
O722899,P5069,1,936.66
O722899,P5097,2,876.45
O722899,P5009,2,113.74
O722899,P5047,1,172.23
O722900,P5048,2,248.57
O722900,P5069,3,832.42
O722900,P5064,2,177.45
O722900,P5131,2,784.3
O722901,P5069,1,698.97
O722901,P5081,1,344.69
O722901,P5034,3,30.74
O722901,P5125,1,294.29
O722902,P5090,2,746.04
O722902,P5040,3,305.9
O722902,P5013,3,65.69
O722903,P5009,2,90.38
O722903,P5069,1,772.92
O722903,P5030,2,259.42
O722903,P5064,2,162.34
O722903,P5052,2,113.37
O722904,P5069,2,927.78
O722904,P5030,3,301.63
O722904,P5072,2,888.61
O722904,P5127,2,227.23
O722904,P5091,2,707.86
O722905,P5030,1,205.19
O722906,P5069,1,696.09
O722906,P5097,2,670.41
O722907,P5035,1,118.75
O722907,P5069,5,816.87
O722907,P5125,4,323.45
O722908,P5139,2,435.63
O722908,P5082,5,1009.51
O722909,P5081,3,378.26
O722909,P5069,2,791.57
O722909,P5034,2,33.84
O722909,P5135,1,1125.24
O722909,P5090,2,672.07
O722909,P5030,3,267.83
O722909,P5103,3,291.47
O722909,P5125,1,329.95
O722910,P5090,2,677.42
O722910,P5051,1,50.91
O722910,P5069,1,793.96
O722910,P5135,1,1167.66
O722910,P5125,2,322.85
O722911,P5125,3,312.08
O722911,P5069,1,741.25
O722911,P5090,1,630.61
O722911,P5129,3,548.36
O722912,P5069,3,620.19
O722912,P5125,4,243.99
O722912,P5081,2,295.6
O722912,P5045,2,143.98
O722913,P5074,2,938.68
O722913,P5069,2,875.35
O722913,P5049,1,348.15
O722913,P5054,1,280.08
O722913,P5088,4,187.42
O722913,P5090,4,686.3
O722914,P5107,1,355.35
O722914,P5069,1,876.3
O722914,P5128,2,1155.35
O722915,P5069,2,809.9
O722915,P5072,3,819.62
O722915,P5106,3,205.81
O722916,P5113,1,306.51
O722916,P5081,3,322.99
O722916,P5030,2,220.86
O722916,P5069,3,692.5
O722916,P5125,3,271.51
O722917,P5125,1,297.32
O722917,P5069,3,701.89
O722918,P5125,3,293.04
O722918,P5091,3,565
O722918,P5069,2,707.01
O722918,P5042,3,182.12
O722919,P5139,3,441.55
O722919,P5090,1,594.61
O722919,P5125,2,284.58
O722919,P5127,2,180.41
O722919,P5111,3,519.6
O722920,P5103,1,196.62
O722920,P5069,2,548.23
O722920,P5087,3,189.67
O722921,P5069,2,840.98
O722921,P5030,1,291.87
O722921,P5131,4,837.74
O722921,P5103,3,312.73
O722921,P5045,1,203.47
O722921,P5125,1,345.32
O722921,P5052,3,124.66
O722921,P5029,2,233.47
O722922,P5009,3,57.08
O722922,P5113,2,231.53
O722923,P5011,2,68.3
O722923,P5125,2,324.65
O722924,P5080,1,1177.1
O722924,P5105,3,580.88
O722924,P5052,1,119.28
O722925,P5057,2,91.64
O722925,P5097,4,771.94
O722925,P5103,2,300.39
O722925,P5069,6,808.3
O722925,P5134,5,440.82
O722926,P5052,2,95.9
O722926,P5069,3,693.43
O722926,P5097,2,621.14
O722926,P5030,3,224.6
O722927,P5048,3,175.53
O722927,P5135,2,818.73
O722927,P5043,1,146.16
O722927,P5086,3,396.59
O722927,P5069,2,603.43
O722927,P5030,3,196.69
O722927,P5125,1,243.05
O722928,P5088,3,149.8
O722928,P5090,1,555.07
O722928,P5127,3,170.87
O722929,P5125,2,337.27
O722929,P5044,3,44.34
O722929,P5069,3,843.22
O722929,P5084,1,316.52
O722929,P5097,2,777.77
O722930,P5013,4,52.24
O722930,P5135,3,1047.08
O722930,P5103,1,269.03
O722931,P5103,4,342.85
O722931,P5135,2,1274.35
O722931,P5069,3,917.33
O722931,P5066,3,993.75
O722931,P5134,3,486.1
O722932,P5015,1,162.94
O722932,P5034,1,31.48
O722932,P5030,2,238.65
O722933,P5091,1,565.3
O722933,P5069,2,731.35
O722933,P5125,2,295.64
O722934,P5069,4,890.49
O722934,P5045,4,215.86
O722934,P5030,1,293
O722934,P5103,2,331.47
O722935,P5034,2,34.04
O722935,P5080,4,1119.07
O722935,P5069,4,782.13
O722935,P5103,3,282.7
O722936,P5125,1,407.41
O722936,P5091,3,815.45
O722936,P5069,2,1013.7
O722936,P5081,2,480.31
O722936,P5103,5,368.73
O722936,P5111,2,713.83
O722937,P5069,2,739.52
O722937,P5013,1,51.8
O722937,P5087,1,241.29
O722937,P5081,4,343.95
O722937,P5103,4,265.22
O722938,P5103,3,308.53
O722938,P5069,2,842.43
O722939,P5120,2,426.39
O722939,P5081,4,376.59
O722940,P5098,3,624.36
O722940,P5131,2,724.3
O722940,P5125,1,323.83
O722940,P5069,1,776.65
O722941,P5066,3,452.45
O722941,P5119,2,164.63
O722941,P5069,1,411.15
O722942,P5038,4,149.89
O722942,P5079,5,423.89
O722942,P5069,1,568.84
O722942,P5123,1,85.5
O722942,P5097,2,534.5
O722942,P5103,1,208.6
O722943,P5012,2,120.55
O722943,P5023,4,111.53
O722943,P5084,1,288.94
O722944,P5069,3,719.09
O722944,P5009,1,88.43
O722944,P5022,2,28.01
O722944,P5103,2,271.84
O722945,P5035,3,115.1
O722946,P5120,2,299.35
O722946,P5081,3,266.68
O722946,P5091,1,465.32
O722946,P5103,1,216.49
O722947,P5088,1,153.73
O722947,P5131,3,666.16
O722947,P5069,3,685.11
O722947,P5098,2,565.49
O722948,P5128,5,863.49
O722948,P5069,2,601.14
O722948,P5127,2,157.01
O722948,P5100,1,414.62
O722949,P5069,1,898.34
O722949,P5135,2,1328.74
O722949,P5089,3,878.25
O722949,P5103,3,330.98
O722949,P5098,1,747.31
O722950,P5115,1,390.48
O722950,P5125,3,319.16
O722950,P5076,4,412.02
O722950,P5045,3,182.21
O722951,P5103,-1,245.42
O722951,P5088,3,147.51
O722951,P5104,3,499.38
O722952,P5093,2,188.68
O722953,P5135,4,1081.5
O722953,P5052,3,110.34
O722953,P5103,1,281.11
O722953,P5054,3,255.22
O722953,P5111,5,539.21
O722954,P5045,2,179.19
O722955,P5069,2,607.1
O722955,P5038,2,165.73
O722955,P5025,2,43.99
O722956,P5069,1,711.03
O722957,P5131,2,621.89
O722957,P5103,2,246.29
O722957,P5077,2,290.12
O722957,P5123,5,100.52
O722957,P5125,2,267.48
O722957,P5069,3,665.96
O722957,P5030,2,219.08
O722957,P5090,1,533.3
O722958,P5043,2,190.44
O722958,P5069,1,777.93
O722958,P5090,2,623.23
O722958,P5125,4,309.49
O722959,P5038,4,224.88
O722959,P5069,4,834.12
O722959,P5081,5,384.52
O722959,P5133,1,452.06
O722960,P5030,1,267.21
O722960,P5069,2,813.15
O722960,P5119,1,328.56
O722960,P5120,3,416.05
O722960,P5123,1,125.53
O722961,P5103,1,276.86
O722961,P5070,1,174.21
O722962,P5103,3,251.79
O722962,P5069,2,705.43
O722962,P5041,2,93.91
O722963,P5125,1,233.77
O722963,P5103,2,220.19
O722963,P5009,3,69.61
O722963,P5069,1,597
O722963,P5108,3,390.91
O722964,P5002,3,129.16
O722964,P5069,3,662.01
O722964,P5131,3,652.17
O722964,P5103,4,248.75
O722965,P5013,3,58
O722965,P5069,-3,788.8
O722965,P5034,2,34.12
O722965,P5080,3,1209.68
O722965,P5090,5,670.79
O722966,P5069,4,723.59
O722966,P5123,3,105.8
O722966,P5090,8,576.41
O722966,P5114,2,463.35
O722966,P5120,2,377.33
O722966,P5137,3,765.96
O722967,P5135,3,827.52
O722967,P5125,5,243.79
O722968,P5047,3,102.55
O722968,P5090,2,460.22
O722968,P5103,4,207.89
O722968,P5104,2,404.21
O722968,P5069,1,569.81
O722969,P5125,3,349.63
O722969,P5069,4,877.91
O722969,P5098,5,691.46
O722969,P5077,1,355.16
O722970,P5104,3,503.51
O722970,P5069,4,742.44
O722970,P5020,3,75.39
O722970,P5016,2,118.81
O722970,P5129,3,513
O722971,P5023,4,110.68
O722971,P5069,1,799.26
O722972,P5051,2,51.94
O722972,P5107,3,339.07
O722972,P5120,2,417.22
O722972,P5045,3,192.95
O722973,P5045,2,210.09
O722973,P5069,2,878.55
O722973,P5125,2,349.8
O722974,P5125,1,268.07
O722974,P5066,2,754.38
O722974,P5069,2,669.47
O722974,P5135,3,942.31
O722974,P5090,2,550.41
O722975,P5034,3,41.06
O722975,P5084,2,354.61
O722975,P5103,2,370.05
O722975,P5069,1,978.32
O722975,P5090,1,795.39
O722975,P5125,5,391.73
O722975,P5035,3,145.41
O722975,P5094,1,90.08
O722976,P5080,1,1270.69
O722976,P5103,2,315.37
O722976,P5097,3,805.85
O722976,P5069,2,856.97
O722977,P5069,3,859.88
O722977,P5138,2,758.23
O722978,P5103,1,286.53
O722978,P5069,3,751.2
O722978,P5135,3,1112.14
O722979,P5120,5,451.68
O722979,P5069,1,886.83
O722979,P5044,6,44.64
O722979,P5106,2,231.22
O722980,P5069,2,955.3
O722980,P5081,5,446.37
O722980,P5125,2,400.45
O722981,P5044,3,26.77
O722981,P5120,3,269.63
O722981,P5103,2,199.94
O722981,P5069,2,537.71
O722982,P5069,3,954.44
O722982,P5084,2,352.1
O722982,P5131,3,942.98
O722982,P5127,3,240.59
O722983,P5069,2,1070.83
O722983,P5065,4,1474.66
O722983,P5029,1,289.03
O722983,P5114,2,694.29
O722984,P5069,1,1067.7
O722984,P5125,2,437.25
O722984,P5084,3,383.14
O722984,P5119,3,433.52
O722985,P5090,1,763.12
O722985,P5123,2,134.34
O722985,P5045,2,212.89
O722986,P5009,1,94.94
O722987,P5069,1,794.15
O722987,P5125,2,311.5
O722988,P5103,2,309.49
O722988,P5043,1,202.62
O722988,P5111,1,556.35
O722988,P5007,3,150.43
O722988,P5069,1,825.52
O722988,P5091,3,639.39
O722989,P5081,4,436.14
O722989,P5016,3,151.7
O722989,P5069,2,947.08
O722989,P5103,4,340.49
O722989,P5135,2,1348.18
O722990,P5125,1,330.53
O722990,P5127,2,200.98
O722990,P5069,1,809.9
O722990,P5107,1,331.26
O722991,P5103,1,303.58
O722991,P5098,1,684.19
O722991,P5127,4,201.57
O722991,P5069,1,786.85
O722991,P5090,1,677.86
O722991,P5034,2,35.43
O722992,P5030,3,270.16
O722992,P5049,3,342.9
O722993,P5066,1,1032.59
O722993,P5069,3,946.16
O722993,P5090,1,794.49
O722993,P5051,2,0
O722994,P5120,2,426.19
O722994,P5107,3,325.36
O722994,P5029,4,218.28
O722994,P5135,1,1181.24
O722994,P5069,6,797.47
O722994,P5125,3,325.44
O722995,P5069,1,979.18
O722995,P5122,3,143.04
O722995,P5135,1,1350.54
O722996,P5103,3,352.9
O722996,P5069,5,948.7
O722996,P5119,1,387.39
O722996,P5051,2,60.67
O722996,P5135,2,1403.86
O722996,P5125,4,379.85
O722996,P5035,3,143.6
O722996,P5042,1,231
O722997,P5081,1,395.12
O722997,P5041,2,112.45
O722997,P5103,2,310.2
O722997,P5135,1,1261.4
O722997,P5069,2,859.94
O722998,P5125,2,319.08
O722998,P5009,1,93.56
O722998,P5052,4,115.54
O722998,P5135,3,1176.29
O722998,P5069,1,795.19
O722999,P5069,4,935.07
O722999,P5049,3,403.07
O722999,P5103,1,347.65
O722999,P5084,3,347.88
O723000,P5135,2,1385.45
O723000,P5103,2,353.54
O723000,P5098,4,762.23
O723000,P5120,2,488.92
O723000,P5016,4,154.27
O723000,P5131,1,933.74
O723000,P5097,1,883.23
O723001,P5069,3,743.34
O723001,P5030,2,243.01
O723001,P5103,6,268.64
O723001,P5119,1,283.96
O723002,P5069,1,648.35
O723002,P5080,3,943.3
O723002,P5086,3,443.48
O723003,P5069,2,607.77
O723003,P5053,2,243.03
O723003,P5052,2,86.92
O723003,P5126,3,606.41
O723004,P5135,4,1088.61
O723004,P5074,3,867.85
O723004,P5122,2,116.83
O723004,P5069,2,774.57
O723004,P5081,3,369.19
O723004,P5035,1,115.03
O723005,P5064,1,166.95
O723005,P5062,1,317.69
O723005,P5044,3,40.51
O723005,P5133,1,414.45
O723006,P5038,3,159.62
O723006,P5081,4,282.15
O723006,P5103,4,222.03
O723006,P5110,1,357.05
O723006,P5069,3,602.79
O723007,P5069,2,656.87
O723007,P5081,4,313.16
O723008,P5023,1,112.86
O723008,P5103,4,299.7
O723008,P5030,2,272.63
O723008,P5069,1,824.79
O723008,P5081,4,388.65
O723008,P5113,2,368.15
O723009,P5069,3,828.23
O723009,P5052,5,116.26
O723010,P5103,1,267.69
O723010,P5069,5,729.55
O723010,P5125,2,300.56
O723010,P5027,2,146.9
O723010,P5081,1,344.36
O723011,P5069,3,732.04
O723011,P5135,3,1019.35
O723011,P5125,2,290.41
O723012,P5103,2,323.37
O723012,P5069,4,866.49
O723012,P5080,1,1244.9
O723012,P5091,3,686.64
O723013,P5069,3,1035.92
O723013,P5090,3,858.48
O723013,P5042,3,251.58
O723013,P5135,3,1509.1
O723013,P5047,5,185.94
O723014,P5135,2,1334.17
O723014,P5069,3,927.25
O723014,P5103,2,341.39
O723014,P5093,4,260.4
O723014,P5052,1,132.92
O723015,P5069,3,873.9
O723015,P5060,2,345.73
O723015,P5026,1,27.58
O723016,P5110,2,357.32
O723016,P5119,1,245.07
O723017,P5103,3,315.44
O723017,P5030,2,288.95
O723017,P5093,2,244.24
O723017,P5041,2,109.29
O723018,P5016,2,132.7
O723018,P5069,4,824.69
O723018,P5125,1,329.54
O723018,P5103,2,304.87
O723018,P5021,2,35.34
O723018,P5088,1,178.08
O723018,P5135,4,1165.04
O723018,P5132,4,968.97
O723019,P5103,3,195.54
O723019,P5081,2,244.8
O723019,P5069,1,511.64
O723020,P5127,2,227.82
O723020,P5113,1,421.58
O723020,P5097,4,839.84
O723021,P5069,3,481.97
O723021,P5034,3,20.2
O723021,P5125,2,190.57
O723022,P5069,1,701.13
O723022,P5035,4,109.38
O723022,P5125,2,287.54
O723022,P5135,1,1021.69
O723023,P5090,2,747.51
O723023,P5069,1,898.72
O723024,P5069,1,719.78
O723024,P5064,3,153.85
O723024,P5103,5,256.16
O723024,P5105,2,497.81
O723024,P5113,3,329.25
O723025,P5069,2,768.61
O723025,P5103,2,287.25
O723025,P5120,1,392.8
O723025,P5052,6,112.68
O723026,P5069,3,710.56
O723026,P5064,2,155.27
O723026,P5052,3,106.49
O723026,P5090,1,592.74
O723027,P5069,3,857
O723027,P5031,2,154.53
O723028,P5029,2,198.44
O723028,P5069,3,732.99
O723028,P5065,2,960.37
O723028,P5082,2,985.79
O723028,P5062,4,295.67
O723028,P5093,4,203
O723029,P5069,2,614.26
O723029,P5118,4,102.85
O723029,P5126,2,625
O723029,P5018,2,54.33
O723030,P5051,2,53.79
O723030,P5029,3,239.97
O723030,P5125,1,353.93
O723031,P5090,2,614.99
O723032,P5074,3,910.86
O723032,P5051,2,52.02
O723032,P5111,2,551.55
O723033,P5069,1,914.03
O723033,P5103,1,324.92
O723033,P5081,2,417.16
O723033,P5097,2,832.31
O723034,P5103,1,238.01
O723034,P5072,1,633.83
O723034,P5069,2,632.37
O723034,P5135,2,924.97
O723034,P5084,1,236.2
O723034,P5044,3,32
O723035,P5069,2,819.96
O723035,P5081,2,374.96
O723035,P5008,2,196.87
O723036,P5069,1,856.36
O723036,P5032,3,195.05
O723036,P5120,5,442.6
O723036,P5090,2,707.48
O723037,P5115,5,455.09
O723037,P5069,1,905.91
O723037,P5072,3,895.14
O723038,P5097,3,419.61
O723038,P5004,1,91.01
O723038,P5069,3,451.42
O723038,P5030,3,149.82
O723038,P5111,1,316.2
O723038,P5125,4,178.61
O723038,P5103,1,164.92
O723038,P5035,4,70.09
O723039,P5046,1,162.69
O723039,P5069,3,510.02
O723039,P5103,1,188.49
O723039,P5037,3,157.3
O723039,P5088,3,111.74
O723039,P5035,4,76.55
O723039,P5062,1,211.26
O723039,P5060,3,191.95
O723039,P5098,2,403.41
O723040,P5069,6,856.59
O723040,P5103,4,312.41
O723041,P5069,1,801.83
O723041,P5099,-2,625.97
O723042,P5066,4,1022.03
O723042,P5049,2,370.72
O723043,P5091,3,706.86
O723043,P5098,1,723.99
O723044,P5090,1,617.64
O723044,P5103,-1,292.8
O723044,P5069,3,796.6
O723044,P5064,1,163.89
O723044,P5081,2,365.44
O723045,P5105,2,603.35
O723045,P5103,6,319.19
O723045,P5069,2,856.29
O723045,P5009,3,102.04
O723045,P5090,2,715.65
O723045,P5127,2,220.95
O723045,P5125,2,336.89
O723046,P5069,1,752.59
O723046,P5009,2,91.39
O723046,P5103,2,287.59
O723046,P5131,2,732.8
O723046,P5091,5,608.12
O723047,P5114,1,426.97
O723047,P5069,1,660.54
O723048,P5069,2,893.23
O723048,P5122,2,138.5
O723048,P5098,3,740.51
O723048,P5013,4,64.14
O723049,P5131,1,895.45
O723049,P5094,2,84.84
O723049,P5045,3,220.3
O723049,P5014,4,149.01
O723050,P5069,2,769.13
O723050,P5103,5,282.54
O723050,P5026,2,24.87
O723050,P5090,2,614.61
O723051,P5127,2,157.71
O723051,P5034,2,25.86
O723051,P5009,3,74.1
O723051,P5139,4,381.98
O723051,P5035,3,95.67
O723051,P5135,5,863.45
O723052,P5030,1,268.82
O723052,P5069,4,810.13
O723052,P5052,3,114.42
O723053,P5051,5,35.49
O723053,P5113,4,261.71
O723053,P5088,3,128.85
O723053,P5069,2,563.65
O723053,P5013,3,41.29
O723054,P5103,2,323.76
O723054,P5038,2,233.3
O723054,P5069,3,842.47
O723054,P5052,3,127.62
O723054,P5125,2,345.45
O723054,P5042,2,216.6
O723054,P5047,4,159.75
O723055,P5103,1,343.25
O723055,P5125,2,376.51
O723055,P5069,4,914.79
O723055,P5081,2,424.03
O723055,P5119,5,364.43
O723055,P5090,-2,761.82
O723056,P5069,2,761.16
O723056,P5119,3,290.42
O723056,P5036,3,81.51
O723056,P5009,3,87.43
O723056,P5052,1,110.5
O723056,P5014,2,122.16
O723056,P5134,1,416.15
O723057,P5119,3,378.74
O723057,P5069,1,978.85
O723057,P5127,4,238.53
O723058,P5069,4,954.77
O723058,P5036,3,102.45
O723058,P5034,2,41.45
O723058,P5091,2,749.29
O723059,P5103,2,313.97
O723060,P5120,1,468.28
O723060,P5103,2,333.55
O723060,P5074,2,1000.01
O723061,P5034,3,30.71
O723061,P5107,2,284.33
O723061,P5030,4,233.84
O723061,P5069,5,727.43
O723061,P5103,3,264.99
O723062,P5030,2,302.36
O723062,P5069,3,908.58
O723062,P5043,2,233.27
O723063,P5122,2,151.27
O723063,P5111,1,687.3
O723063,P5084,2,358.7
O723063,P5069,2,1001.17
O723064,P5069,4,976.28
O723064,P5047,2,174.59
O723064,P5119,2,388.03
O723064,P5064,1,202.24
O723065,P5103,3,284.85
O723066,P5098,2,727.19
O723066,P5103,3,327.69
O723066,P5069,3,907.74
O723066,P5107,5,359.46
O723067,P5103,4,355.16
O723067,P5069,4,945.55
O723067,P5030,5,312.16
O723068,P5034,2,32.82
O723069,P5069,2,944.64
O723069,P5125,2,374.64
O723069,P5090,1,781.87
O723070,P5103,2,289.63
O723070,P5088,2,183.78
O723070,P5098,3,659.16
O723070,P5069,1,815.55
O723071,P5125,2,269.25
O723071,P5069,3,668.05
O723071,P5052,4,94.24
O723071,P5103,4,245.45
O723072,P5069,1,715.37
O723072,P5068,2,568.63
O723072,P5098,1,579.64
O723072,P5081,1,340.17
O723073,P5069,1,891.56
O723073,P5047,4,167.08
O723073,P5103,3,323.51
O723073,P5052,1,129.7
O723074,P5066,3,743.21
O723074,P5069,2,673
O723074,P5026,1,21.36
O723074,P5135,2,982.61
O723075,P5106,4,240.56
O723075,P5069,3,939.37
O723075,P5090,2,775.45
O723075,P5103,4,351.08
O723075,P5058,2,336.35
O723075,P5135,1,1306.11
O723076,P5103,4,344.43
O723076,P5014,2,148.77
O723077,P5035,1,127.55
O723077,P5069,3,819.48
O723078,P5034,2,29.45
O723078,P5103,5,251.89
O723078,P5081,4,319.75
O723079,P5069,3,789.92
O723079,P5082,2,1086.66
O723079,P5123,1,116.11
O723079,P5072,2,760.56
O723079,P5052,1,111.18
O723080,P5123,2,145.42
O723080,P5103,3,359.85
O723080,P5069,1,953.64
O723080,P5052,4,145.15
O723081,P5038,1,204.94
O723081,P5069,4,774.42
O723081,P5123,3,117.73
O723081,P5103,1,290.93
O723081,P5105,1,551.18
O723082,P5108,4,494.86
O723082,P5135,4,1131.89
O723082,P5034,2,33.72
O723082,P5069,2,771.36
O723082,P5119,1,304.65
O723082,P5103,6,288.94
O723083,P5035,3,131.76
O723083,P5069,2,857.52
O723084,P5038,3,205.68
O723084,P5103,5,291.06
O723084,P5069,2,771.99
O723084,P5125,2,312.54
O723085,P5069,4,715.81
O723085,P5113,3,339.57
O723085,P5040,3,238.78
O723085,P5052,2,110
O723085,P5013,2,53.33
O723085,P5090,1,607.04
O723086,P5103,1,235.89
O723086,P5069,5,634.76
O723086,P5131,2,639.45
O723087,P5054,2,264.56
O723087,P5069,2,769.11
O723087,P5127,4,199.04
O723087,P5085,2,357.55
O723088,P5052,1,89.39
O723088,P5034,1,26.05
O723088,P5069,3,607.14
O723089,P5072,4,758.15
O723089,P5029,2,203.34
O723089,P5125,1,291.02
O723089,P5097,3,684.63
O723089,P5103,1,276.26
O723090,P5066,1,890.27
O723090,P5069,2,791.71
O723090,P5129,4,560.9
O723090,P5052,2,111.74
O723091,P5103,4,217.64
O723091,P5069,2,588.36
O723092,P5069,3,660.88
O723092,P5081,1,300.56
O723092,P5035,2,96.91
O723092,P5135,2,956.72
O723092,P5027,2,129.3
O723092,P5103,1,247.08
O723093,P5069,2,960.2
O723093,P5125,3,404.73
O723093,P5097,5,909.92
O723094,P5127,1,127.47
O723094,P5039,1,161.35
O723094,P5044,1,26.4
O723095,P5103,1,322.91
O723095,P5069,1,879.95
O723095,P5005,4,72.54
O723095,P5088,2,189.31
O723095,P5090,1,731.25
O723096,P5069,3,857.47
