customer_id,signup_date,city,age,gender,acquisition_channel,is_prime_member
C104745,13-09-2025,Bengaluru,20,F,Instagram Ads,0
C104746,06-09-2024,Pune,28,F,Referral,0
C104747,16-05-2024,Bengaluru,26,M,Offline Banner  ,0
C104748,31-03-2024,Delhi,37,F,Influencer,1
C104749,17-05-2025,Bengaluru,18,M,Google Ads,1
C104750,24-11-2025,Mumbai,30,M,Google Ads,1
C104751,09-11-2024,Mumbai,41,F,Google Ads,0
C104752,01-02-2025,Mumbai,33,F,Organic,0
C104753,12-04-2025,Chennai,18,M,Google Ads,1
C104754,29-11-2025,Hyderabad,50,F,Instagram Ads,0
C104755,20-12-2025,Delhi,26,F,Organic,0
C104756,30-11-2024,Mumbai,18,M,Referral,1
C104757,27-12-2024,Mumbai,37,M,Instagram Ads,0
C104758,11-01-2025,Chennai,24,M,Influencer,0
C104759,19-12-2024,Chennai,45,F,Referral,0
C104760,03-08-2025,Mumbai,36,F,Referral,0
C104761,23-09-2024,Mumbai,48,F,Organic,0
C104762,04-11-2025,Bengaluru,22,F,Referral,0
C104763,13-09-2025,Mumbai,41,F,Organic,0
C104764,26-02-2025,Delhi,24,F,Influencer,1
C104765,13-05-2024,Bengaluru,33,M,Organic,0
C104766,17-09-2024,Mumbai,32,F,Organic,1
C104767,21-11-2024,Bengaluru,42,F,Organic,0
C104768,29-09-2025,Mumbai,37,F,Referral,0
C104769,10-09-2024,Hyderabad,27,F,Instagram Ads,0
C104770,17-02-2025,Bengaluru,39,M,Google Ads,0
C104771,02-09-2025,Bengaluru,30,M,Organic,0
C104772,27-09-2024,Hyderabad,36,M,Google Ads,0
C104773,04-08-2024,Mumbai,33,F,Google Ads,0
C104774,13-03-2025,Delhi,29,M,Organic,0
C104775,07-04-2024,Delhi,20,F,Instagram Ads,0
C104776,31-07-2025,Delhi,32,F,Organic,1
C104777,21-07-2025,Delhi,25,M,Referral,0
C104778,01-02-2025,Hyderabad,21,F,Google Ads,1
C104779,14-06-2024,Mumbai,37,M,Google Ads,0
C104780,12-09-2025,Delhi,25,M,Instagram Ads,0
C104781,30-01-2025,Pune,18,M,Google Ads,1
C104782,09-04-2025,Hyderabad,31,F,Google Ads,0
C104783,03-12-2025,Mumbai,29,F,Google Ads,0
C104784,27-11-2024,Delhi,30,F,Organic,0
C104785,16-01-2025,Delhi,30,M,Referral,0
C104786,20-02-2025,Mumbai,22,M,Influencer,0
C104787,12-08-2024,Pune,27,F,Organic,0
C104788,11-10-2025,Delhi,39,M,Instagram Ads,0
C104789,04-08-2025,Bengaluru,37,F,Google Ads,0
C104790,04-10-2025,Chennai,28,M,Instagram Ads,0
C104791,01-11-2025,Bengaluru,35,M,Offline Banner,1
C104792,08-04-2025,Mumbai,31,M,Influencer,0
C104793,11-11-2025,Hyderabad,28,F,Instagram Ads  ,0
C104794,31-05-2025,Pune,40,M,Referral  ,0
C104795,21-11-2024,Bengaluru,23,M,Offline Banner,1
C104796,18-11-2024,Pune,33,F,Organic,1
C104797,06-12-2025,Bengaluru,18,M,Referral,0
C104798,14-02-2025,Pune,33,F,Google Ads,0
C104799,04-05-2024,Chennai,25,M,Google Ads,1
C104800,08-07-2025,Bengaluru,27,M,Organic,0
C104801,31-03-2024,Bengaluru,28,F,Influencer,0
C104802,24-11-2024,Bengaluru,18,M,Referral,1
C104803,13-04-2024,Hyderabad,18,M,Instagram Ads,0
C104804,02-09-2024,Pune,37,M,Offline Banner,1
C104805,31-05-2025,Delhi,31,F,Influencer,0
C104806,19-07-2025,Hyderabad,42,M,Instagram Ads,1
C104807,27-11-2024,Hyderabad,20,F,Instagram Ads,0
C104808,15-10-2025,Hyderabad,37,F,Referral,0
C104809,01-06-2024,Hyderabad,34,F,Google Ads,1
C104810,01-06-2024,Delhi,40,M,Google Ads,0
C104811,03-05-2024,Mumbai,30,Other,Instagram Ads,1
C104812,24-03-2025,Pune,31,F,Offline Banner,1
C104813,24-03-2024,Chennai,23,M,Influencer,0
C104814,15-03-2025,Delhi,28,F,Instagram Ads,0
C104815,18-10-2025,Bengaluru,27,M,Influencer,0
C104816,12-02-2025,Pune,20,M,Organic,0
C104817,13-04-2024,Hyderabad,32,F,Google Ads,0
C104818,30-07-2025,Bengaluru,38,F,Influencer,0
C104819,28-07-2025,Delhi,40,F,Referral,1
C104820,28-01-2025,Hyderabad,24,F,Influencer,1
C104821,27-10-2024,Hyderabad,30,M,Referral,0
C104822,21-08-2025,Hyderabad,29,M,Referral,1
C104823,17-12-2025,Hyderabad,42,F,Google Ads,1
C104824,14-02-2025,Mumbai,45,F,Google Ads,0
C104825,28-08-2024,Chennai,20,M,Referral,0
C104826,22-08-2024,Hyderabad,34,M,Offline Banner,0
C104827,03-04-2025,Bengaluru,35,M,Organic,0
C104828,26-07-2025,Chennai,29,F,Instagram Ads,0
C104829,13-06-2024,Pune,20,M,Instagram Ads,0
C104830,04-06-2025,Pune,36,M,Influencer,1
C104831,26-05-2025,Bengaluru,40,F,Google Ads,0
C104832,21-01-2025,Bengaluru,26,M,Google Ads,1
C104833,21-04-2025,Mumbai,40,M,Influencer,0
C104834,23-02-2025,Delhi,31,F,Offline Banner,0
C104835,25-07-2024,Bengaluru,42,F,Organic,0
C104836,11-07-2024,Bengaluru,42,M,Instagram Ads,1
C104837,13-10-2024,Delhi,30,F,Google Ads,0
C104838,07-11-2025,Chennai,34,M,Organic,0
C104839,05-08-2024,Bengaluru,25,F,Offline Banner,0
C104840,03-04-2025,Bengaluru,18,M,Offline Banner,0
C104841,19-04-2025,Mumbai,33,F,Referral,1
C104842,04-11-2024,Delhi,19,M,Influencer,0
C104843,29-10-2024,Pune,47,M,Instagram Ads,1
C104844,07-08-2025,Mumbai,40,F,Google Ads,0
C104845,08-09-2025,Bengaluru,29,F,Google Ads,0
C104846,05-08-2024,Bengaluru,52,M,Offline Banner,0
C104847,21-09-2025,Bengaluru,25,F,Instagram Ads,0
C104848,02-03-2025,Bengaluru,27,M,Google Ads,1
C104849,06-09-2025,Delhi,27,F,Offline Banner,0
C104850,14-04-2024,Mumbai,30,F,Google Ads,1
C104851,22-09-2024,Bengaluru,28,M,Instagram Ads,0
C104852,06-11-2025,Hyderabad,34,F,Organic,0
C104853,14-07-2025,Mumbai,23,F,Organic,0
C104854,19-06-2025,Delhi,32,F,Referral,0
C104855,06-06-2025,Delhi,26,F,Offline Banner,0
C104856,25-06-2024,Bengaluru,31,F,Instagram Ads,1
C104857,21-07-2025,Mumbai,22,F,Offline Banner,0
C104858,11-10-2024,Delhi,24,M,Organic  ,0
C104859,03-06-2025,Bengaluru,48,F,Google Ads,1
C104860,18-11-2024,Delhi,23,M,Influencer,0
C104861,13-12-2025,Bengaluru,35,M,Instagram Ads,0
C104862,18-05-2024,Mumbai,26,M,Instagram Ads,1
C104863,16-09-2024,Chennai,22,F,Offline Banner,0
C104864,30-09-2025,Delhi,31,M,Instagram Ads,1
C104865,13-02-2025,Mumbai,24,M,Instagram Ads,0
C104866,12-03-2025,Chennai,35,F,Google Ads  ,0
C104867,17-08-2025,Mumbai,30,M,Instagram Ads,1
C104868,20-02-2025,Bengaluru,41,F,Influencer,1
C104869,24-10-2024,Mumbai,20,M,Offline Banner,0
C104870,23-11-2024,Delhi,33,M,Referral,0
C104871,14-07-2024,Bengaluru,33,M,Google Ads,0
C104872,19-09-2025,Chennai,23,M,Referral,1
C104873,18-09-2025,Mumbai,25,M,Instagram Ads,1
C104874,02-12-2024,Bengaluru,19,M,Google Ads,0
C104875,23-11-2024,Bengaluru,18,M,Instagram Ads,1
C104876,28-10-2025,Mumbai,30,F,Referral,0
C104877,26-05-2025,Bengaluru,37,M,Organic,0
C104878,02-11-2025,Delhi,29,M,Offline Banner,0
C104879,01-12-2024,Mumbai,30,M,Organic,0
C104880,05-06-2025,Mumbai,20,M,Organic,1
C104881,02-09-2025,Pune,18,M,Google Ads  ,0
C104882,09-12-2025,Mumbai,33,M,Influencer,1
C104883,28-05-2024,Bengaluru,,M,Offline Banner,1
C104884,01-08-2025,Delhi,18,F,Offline Banner,0
C104885,06-05-2024,Delhi,,F,Instagram Ads,0
C104886,09-07-2024,Bengaluru,32,F,Organic,0
C104887,11-03-2025,Hyderabad,34,M,Organic  ,1
C104888,18-02-2025,Mumbai,32,F,Google Ads,1
C104889,09-08-2025,Mumbai,25,F,Offline Banner,0
C104890,12-03-2025,Chennai,35,F,Google Ads,1
C104891,23-05-2025,Delhi,30,M,Instagram Ads,0
C104892,23-08-2024,Hyderabad,23,F,Referral,0
C104893,20-06-2025,Hyderabad,22,F,Google Ads,1
C104894,04-08-2025,Hyderabad,32,F,Offline Banner,0
C104895,16-06-2025,Chennai,37,F,Referral,1
C104896,20-03-2024,Hyderabad,35,F,Google Ads,1
C104897,27-02-2025,Mumbai,32,M,Organic,0
C104898,30-07-2025,Mumbai,36,F,Instagram Ads,0
C104899,31-08-2024,Mumbai,49,F,Organic,0
C104900,11-04-2025,Delhi,33,F,Organic,0
C104901,03-07-2024,Chennai,32,F,Referral  ,0
C104902,31-10-2025,Delhi,35,M,Offline Banner,1
C104903,03-10-2024,Hyderabad,37,M,Referral,0
C104904,10-10-2024,Hyderabad,20,M,Organic,0
C104905,21-09-2024,Pune,32,F,Offline Banner,0
C104906,02-07-2024,Bengaluru,39,M,Organic,0
C104907,16-08-2025,Hyderabad,44,M,Google Ads,1
C104908,31-03-2025,Mumbai,31,M,Instagram Ads,0
C104909,14-12-2025,Hyderabad,27,M,Organic,0
C104910,17-11-2024,Mumbai,32,F,Offline Banner,1
C104911,06-04-2024,Pune,25,F,Referral,0
C104912,15-09-2025,Delhi,43,M,Google Ads,0
C104913,11-11-2024,Mumbai,34,F,Referral,1
C104914,07-12-2024,Bengaluru,30,F,Organic,0
C104915,10-11-2025,Hyderabad,39,M,Instagram Ads,0
C104916,29-07-2025,Hyderabad,21,M,Influencer,1
C104917,03-11-2025,Delhi,18,F,Influencer,0
C104918,12-05-2024,Delhi,34,M,Referral,0
C104919,04-12-2025,Mumbai,39,M,Instagram Ads,1
C104920,08-05-2024,Bengaluru,29,F,Organic,1
C104921,09-08-2025,Bengaluru,25,F,Instagram Ads,0
C104922,13-06-2024,Mumbai,23,M,Referral,0
C104923,26-06-2025,Bengaluru,21,F,Instagram Ads,0
C104924,15-09-2024,Mumbai,36,M,Referral,1
C104925,15-01-2025,Chennai,37,M,Google Ads,0
C104926,11-08-2025,Mumbai,38,M,Influencer,0
C104927,21-07-2025,Bengaluru,31,M,Influencer,0
C104928,19-10-2025,Bengaluru,21,M,Offline Banner,0
C104929,12-07-2024,Mumbai,25,F,Google Ads,1
C104930,26-04-2025,Mumbai,35,M,Instagram Ads,0
C104931,18-01-2025,Mumbai,22,F,Referral,0
C104932,30-01-2025,Delhi,30,Other,Instagram Ads,0
C104933,30-05-2025,Mumbai,22,M,Instagram Ads,0
C104934,06-07-2024,Mumbai,25,M,Referral,0
C104935,10-08-2024,Delhi,21,M,Referral,0
C104936,22-06-2024,Mumbai,31,F,Instagram Ads,0
C104937,23-04-2025,Mumbai,19,F,Referral,1
C104938,09-08-2025,Delhi,24,M,Referral,0
C104939,20-04-2025,Delhi,37,M,Google Ads,1
C104940,10-11-2025,Bengaluru,39,F,Influencer  ,0
C104941,30-04-2024,Hyderabad,36,F,Instagram Ads,0
C104942,04-03-2025,Chennai,42,F,Google Ads,0
C104943,05-10-2025,Delhi,20,F,Instagram Ads  ,0
C104944,06-03-2024,Delhi,30,F,Instagram Ads,0
C104945,16-05-2024,Delhi,31,M,Influencer,1
C104946,04-10-2024,Bengaluru,46,F,Google Ads,0
C104947,17-01-2025,Bengaluru,29,M,Organic,0
C104948,19-06-2024,Mumbai,37,F,Google Ads,0
C104949,15-07-2024,Hyderabad,44,F,Organic,0
C104950,26-09-2025,Hyderabad,32,M,Offline Banner,1
C104951,07-06-2025,Chennai,27,M,Influencer,0
C104952,05-11-2025,Delhi,,M,Instagram Ads,0
C104953,10-10-2024,Delhi,18,M,Influencer,0
C104954,05-10-2025,Mumbai,27,F,Referral,0
C104955,27-08-2024,Delhi,19,F,Google Ads,0
C104956,16-04-2025,Chennai,37,M,Organic,0
C104957,29-11-2024,Mumbai,18,M,Offline Banner,0
C104958,02-10-2025,Bengaluru,34,F,Instagram Ads,0
C104959,16-08-2025,Mumbai,40,M,Organic,0
C104960,29-11-2024,Delhi,36,F,Instagram Ads,0
C104961,29-11-2024,Delhi,27,M,Google Ads,0
C104962,05-07-2025,Mumbai,37,F,Influencer,0
C104963,15-06-2025,Bengaluru,31,F,Referral,1
C104964,12-04-2024,Chennai,27,F,Instagram Ads,0
C104965,31-10-2025,Bengaluru,28,M,Referral,1
C104966,29-01-2025,Bengaluru,34,F,Influencer,1
C104967,02-03-2024,Delhi,18,F,Referral,1
C104968,23-04-2025,Pune,26,F,Instagram Ads,1
C104969,12-03-2024,Delhi,33,M,Referral,1
C104970,24-09-2024,Pune,26,M,Offline Banner,0
C104971,18-01-2025,Bengaluru,20,F,Organic,1
C104972,10-04-2025,Delhi,23,M,Organic,0
C104973,24-01-2025,Mumbai,32,F,Influencer,0
C104974,19-08-2025,Chennai,34,F,Instagram Ads,1
C104975,16-11-2024,Mumbai,,F,Referral,0
C104976,10-08-2025,Mumbai,37,M,Google Ads,0
C104977,09-11-2024,Delhi,37,M,Instagram Ads,1
C104978,14-10-2024,Bengaluru,18,M,Instagram Ads,0
C104979,11-02-2025,Delhi,37,M,Influencer,0
C104980,19-12-2025,Hyderabad,26,F,Instagram Ads,0
C104981,09-11-2024,Chennai,19,M,Google Ads,1
C104982,08-12-2025,Chennai,35,F,Google Ads,1
C104983,13-03-2024,Delhi,32,M,Instagram Ads,1
C104984,27-05-2024,Bengaluru,38,F,Referral,0
C104985,09-12-2025,Delhi,26,M,Organic,0
C104986,29-06-2025,Bengaluru,30,M,Instagram Ads,0
C104987,22-11-2025,Pune,18,F,Instagram Ads,0
C104988,01-10-2025,Bengaluru,46,M,Organic,0
C104989,06-08-2025,Pune,20,M,Referral,0
C104990,22-10-2024,Pune,24,M,Organic,0
C104991,21-11-2025,Mumbai,22,M,Instagram Ads,1
C104992,01-08-2025,Bengaluru,32,F,Influencer,1
C104993,05-11-2024,Delhi,24,F,Referral,0
C104994,24-10-2024,Mumbai,39,M,Organic,0
C104995,16-05-2024,Delhi,33,F,Instagram Ads,0
C104996,12-10-2025,Chennai,19,M,Instagram Ads,1
C104997,12-05-2024,Mumbai,37,M,Organic,1
C104998,21-11-2025,Bengaluru,38,M,Instagram Ads,0
C104999,02-09-2025,Hyderabad,25,F,Instagram Ads,0
C105000,26-09-2025,Hyderabad,21,M,Referral,0
C105001,03-06-2025,Hyderabad,34,F,Referral,0
C105002,27-07-2024,Mumbai,36,M,Organic,1
C105003,29-03-2025,Hyderabad,22,F,Organic,0
C105004,17-08-2024,Bengaluru,38,F,Referral,1
C105005,24-03-2025,Bengaluru,26,M,Referral,0
C105006,07-02-2024,Delhi,40,F,Offline Banner  ,0
C105007,27-06-2024,Delhi,18,M,Referral,1
C105008,01-05-2024,Chennai,25,M,Organic,0
C105009,16-08-2025,Mumbai,,M,Google Ads,1
C105010,10-09-2025,Mumbai,23,M,Influencer,1
C105011,13-07-2025,Delhi,,M,Instagram Ads,0
C105012,06-01-2025,Delhi,28,M,Referral,0
C105013,31-07-2025,Delhi,29,M,Google Ads,1
C105014,24-07-2025,Bengaluru,27,M,Organic,0
C105015,27-10-2025,Chennai,20,F,Google Ads,0
C105016,17-11-2025,Mumbai,30,F,Organic,1
C105017,30-11-2024,Mumbai,29,M,Instagram Ads,1
C105018,20-03-2025,Bengaluru,22,F,Google Ads,1
C105019,27-02-2025,Mumbai,40,F,Influencer,0
C105020,17-09-2024,Chennai,33,M,Google Ads,1
C105021,04-09-2024,Mumbai,36,M,Instagram Ads,1
C105022,30-05-2025,Bengaluru,24,F,Referral,0
C105023,04-07-2024,Bengaluru,18,F,Offline Banner,0
C105024,16-06-2024,Hyderabad,44,F,Instagram Ads,0
C105025,05-08-2025,Bengaluru,32,F,Instagram Ads,1
C105026,03-06-2024,Delhi,,F,Referral,1
C105027,02-01-2025,Delhi,33,M,Google Ads,0
C105028,06-10-2025,Chennai,34,F,Google Ads,0
C105029,13-06-2025,Pune,22,F,Influencer,1
C105030,03-05-2024,Delhi,22,M,Instagram Ads,0
C105031,02-12-2024,Pune,22,F,Organic,0
C105032,03-03-2024,Bengaluru,35,F,Referral,0
C105033,09-12-2025,Bengaluru,21,M,Offline Banner,0
C105034,27-01-2025,Delhi,18,M,Offline Banner,0
C105035,06-10-2025,Hyderabad,25,F,Referral  ,0
C105036,15-11-2024,Delhi,28,F,Referral,0
C105037,12-12-2025,Hyderabad,30,F,Organic,0
C105038,02-10-2025,Delhi,27,M,Google Ads,1
C105039,15-02-2025,Hyderabad,34,M,Instagram Ads,1
C105040,06-06-2025,Delhi,40,M,Offline Banner,0
C105041,03-09-2025,Delhi,31,F,Google Ads,1
C105042,09-01-2024,Mumbai,40,F,Instagram Ads,0
C105043,03-03-2024,Delhi,35,F,Influencer,0
C105044,28-07-2025,Bengaluru,23,F,Referral,0
C105045,10-12-2024,Mumbai,24,M,Instagram Ads,1
C105046,21-06-2024,Chennai,23,M,Instagram Ads,0
C105047,25-01-2025,Bengaluru,29,F,Google Ads,0
C105048,02-02-2025,Bengaluru,28,F,Offline Banner,0
C105049,28-04-2025,Delhi,35,M,Offline Banner,1
C105050,12-08-2024,Mumbai,29,M,Google Ads,0
C105051,01-07-2024,Delhi,32,F,Influencer,0
C105052,24-12-2025,Hyderabad,21,F,Referral,1
C105053,01-11-2025,Mumbai,32,M,Organic,1
C105054,15-10-2025,Hyderabad,27,M,Google Ads,0
C105055,21-09-2025,Mumbai,26,F,Referral,0
C105056,17-03-2025,Chennai,25,M,Google Ads,0
C105057,20-12-2024,Delhi,43,Other,Instagram Ads,1
C105058,27-10-2024,Delhi,,M,Instagram Ads,0
C105059,20-03-2025,Bengaluru,36,F,Google Ads,0
C105060,09-06-2025,Chennai,30,F,Offline Banner,0
C105061,13-11-2025,Bengaluru,20,M,Offline Banner,1
C105062,15-09-2024,Delhi,28,M,Influencer,1
C105063,26-02-2024,Bengaluru,18,F,Instagram Ads,0
C105064,24-04-2024,Pune,44,M,Referral,0
C105065,30-05-2024,Delhi,,M,Google Ads,1
C105066,25-04-2024,Delhi,39,M,Google Ads,1
C105067,09-10-2025,Pune,41,M,Instagram Ads,1
C105068,18-08-2025,Pune,26,F,Referral,1
C105069,27-11-2024,Hyderabad,31,F,Instagram Ads,1
C105070,18-12-2025,Chennai,32,M,Influencer,0
C105071,02-08-2024,Delhi,,F,Organic,0
C105072,17-11-2025,Bengaluru,29,M,Google Ads  ,0
C105073,18-04-2024,Hyderabad,30,M,Organic,0
C105074,11-08-2024,Hyderabad,19,M,Instagram Ads,0
C105075,24-10-2025,Hyderabad,23,F,Google Ads,0
C105076,12-11-2024,Chennai,27,F,Google Ads,0
C105077,10-07-2024,Mumbai,41,M,Influencer,1
C105078,30-06-2025,Delhi,46,M,Instagram Ads,0
C105079,12-12-2024,Mumbai,35,M,Referral,0
C105080,13-08-2025,Bengaluru,33,F,Instagram Ads,0
C105081,06-08-2025,Delhi,36,F,Google Ads,0
C105082,19-08-2025,Pune,25,M,Instagram Ads,1
C105083,10-07-2025,Delhi,42,F,Organic,1
C105084,12-05-2024,Delhi,19,F,Referral,0
C105085,01-11-2024,Bengaluru,27,F,Organic  ,0
C105086,10-05-2025,Hyderabad,36,M,Instagram Ads,1
C105087,30-04-2025,Mumbai,27,M,Instagram Ads,0
C105088,03-08-2025,Hyderabad,,F,Organic  ,0
C105089,04-04-2025,Mumbai,36,F,Instagram Ads,0
C105090,10-10-2025,Delhi,38,M,Google Ads,1
C105091,04-07-2024,Delhi,24,M,Google Ads,1
C105092,29-08-2025,Hyderabad,38,M,Organic,0
C105093,29-10-2024,Mumbai,37,M,Organic,1
C105094,23-07-2025,Chennai,43,M,Instagram Ads,0
C105095,16-03-2025,Bengaluru,18,M,Referral,1
C105096,17-08-2025,Mumbai,24,M,Organic,0
C105097,11-05-2025,Mumbai,33,M,Google Ads,0
C105098,04-06-2025,Delhi,33,F,Google Ads,0
C105099,13-04-2025,Bengaluru,30,M,Organic,1
C105100,23-05-2025,Bengaluru,18,F,Organic,0
C105101,03-03-2025,Hyderabad,,M,Instagram Ads,0
C105102,25-07-2025,Delhi,33,M,Organic,0
C105103,10-03-2025,Mumbai,30,M,Referral,0
C105104,03-06-2024,Delhi,30,F,Organic,0
C105105,22-04-2024,Mumbai,38,F,Instagram Ads,0
C105106,07-09-2024,Mumbai,29,M,Google Ads,0
C105107,23-01-2025,Chennai,20,M,Referral,0
C105108,07-04-2024,Bengaluru,42,M,Referral,0
C105109,30-12-2024,Hyderabad,41,F,Google Ads,0
C105110,11-05-2025,Mumbai,30,M,Organic,0
C105111,18-09-2024,Delhi,38,F,Referral  ,0
C105112,21-11-2025,Delhi,18,F,Organic,0
C105113,14-11-2024,Delhi,29,F,Instagram Ads,0
C105114,27-09-2025,Bengaluru,18,Other,Organic,0
C105115,16-08-2025,Mumbai,39,F,Referral,1
C105116,16-02-2025,Pune,19,F,Instagram Ads,0
C105117,08-11-2024,Chennai,27,F,Instagram Ads  ,1
C105118,12-10-2025,Mumbai,32,M,Instagram Ads,0
C105119,18-03-2024,Hyderabad,37,M,Referral,0
C105120,20-02-2024,Bengaluru,35,M,Google Ads,0
C105121,17-06-2024,Delhi,40,F,Offline Banner,0
C105122,29-03-2025,Chennai,37,F,Influencer,0
C105123,05-04-2025,Delhi,41,M,Influencer,0
C105124,16-10-2024,Hyderabad,18,F,Referral,0
C105125,12-04-2025,Mumbai,27,M,Influencer,1
C105126,12-11-2024,Mumbai,34,M,Google Ads,0
C105127,04-06-2025,Mumbai,43,M,Referral,0
C105128,21-01-2025,Pune,26,M,Google Ads,0
C105129,05-10-2025,Delhi,46,M,Instagram Ads,0
C105130,10-07-2025,Delhi,33,F,Instagram Ads,0
C105131,15-12-2024,Mumbai,25,F,Referral,0
C105132,03-12-2024,Delhi,21,M,Instagram Ads,0
C105133,05-03-2025,Hyderabad,36,M,Organic,1
C105134,18-04-2024,Hyderabad,25,F,Offline Banner,1
C105135,25-10-2025,Pune,28,F,Instagram Ads,0
C105136,21-10-2024,Hyderabad,32,F,Referral,0
C105137,24-11-2024,Chennai,32,M,Organic,1
C105138,11-11-2025,Hyderabad,46,M,Google Ads,0
C105139,07-11-2025,Chennai,34,M,Offline Banner,0
C105140,03-11-2024,Delhi,26,M,Influencer,0
C105141,17-11-2024,Bengaluru,25,F,Instagram Ads,0
C105142,12-10-2025,Chennai,44,M,Instagram Ads,0
C105143,01-02-2025,Hyderabad,26,F,Offline Banner,1
C105144,24-05-2025,Pune,35,F,Offline Banner,0
C105145,18-09-2024,Delhi,32,M,Google Ads,0
C105146,17-12-2025,Pune,34,F,Instagram Ads,0
C105147,14-11-2025,Hyderabad,42,F,Organic,0
C105148,25-09-2025,Delhi,33,F,Google Ads,0
C105149,30-08-2025,Delhi,37,F,Offline Banner  ,1
C105150,10-10-2025,Delhi,33,M,Influencer,1
C105151,31-03-2025,Chennai,27,F,Organic  ,0
C105152,31-08-2025,Bengaluru,34,M,Google Ads,1
C105153,19-06-2025,Chennai,25,M,Organic,0
C105154,12-12-2025,Mumbai,21,F,Google Ads,0
C105155,28-05-2025,Chennai,35,M,Instagram Ads,0
C105156,06-07-2025,Mumbai,34,M,Referral,0
C105157,18-12-2024,Delhi,33,M,Referral  ,1
C105158,05-11-2024,Delhi,30,M,Organic,0
C105159,19-11-2025,Chennai,30,F,Influencer  ,0
C105160,31-08-2025,Mumbai,22,Other,Google Ads,0
C105161,14-06-2024,Delhi,18,M,Referral,1
C105162,07-07-2024,Delhi,38,M,Referral,1
C105163,02-09-2025,Mumbai,37,M,Google Ads  ,0
C105164,08-03-2025,Pune,28,M,Organic,0
C105165,09-10-2025,Bengaluru,42,M,Referral,1
C105166,17-06-2025,Bengaluru,34,F,Offline Banner,0
C105167,03-02-2025,Chennai,33,F,Organic,0
C105168,06-10-2024,Bengaluru,47,F,Instagram Ads,0
C105169,15-08-2025,Pune,20,M,Instagram Ads,0
C105170,23-05-2025,Mumbai,30,M,Google Ads,0
C105171,07-12-2024,Chennai,24,M,Google Ads,1
C105172,25-02-2024,Delhi,28,M,Google Ads,0
C105173,18-10-2024,Hyderabad,30,F,Instagram Ads,0
C105174,29-04-2025,Bengaluru,30,M,Offline Banner,0
C105175,08-09-2024,Delhi,22,M,Instagram Ads,0
C105176,13-09-2024,Mumbai,31,M,Organic,1
C105177,25-08-2025,Mumbai,24,F,Instagram Ads,0
C105178,25-09-2025,Delhi,40,M,Google Ads,0
C105179,20-11-2025,Bengaluru,37,F,Google Ads,0
C105180,07-06-2024,Chennai,33,M,Google Ads,1
C105181,11-08-2024,Bengaluru,27,F,Referral,1
C105182,30-11-2025,Bengaluru,32,M,Organic,0
C105183,29-07-2025,Delhi,36,F,Referral,1
C105184,25-12-2025,Delhi,28,F,Organic,0
C105185,05-07-2025,Bengaluru,18,M,Influencer,0
C105186,30-12-2025,Chennai,36,M,Influencer,0
C105187,25-07-2025,Pune,,M,Organic,1
C105188,29-10-2025,Mumbai,33,F,Instagram Ads,1
C105189,24-03-2025,Bengaluru,24,F,Offline Banner,0
C105190,17-09-2025,Bengaluru,38,F,Offline Banner,1
C105191,26-10-2024,Hyderabad,40,F,Organic,0
C105192,23-09-2025,Hyderabad,33,M,Referral,0
C105193,01-07-2025,Hyderabad,27,F,Google Ads,0
C105194,27-10-2025,Delhi,27,M,Organic,1
C105195,18-10-2025,Chennai,27,M,Influencer,0
C105196,28-04-2025,Delhi,27,M,Organic,1
C105197,23-08-2025,Mumbai,28,F,Organic,1
C105198,07-04-2025,Chennai,,F,Instagram Ads,0
C105199,29-12-2024,Bengaluru,38,F,Google Ads,0
C105200,17-02-2025,Delhi,42,M,Organic,0
C105201,14-09-2024,Delhi,23,M,Instagram Ads,1
C105202,02-04-2025,Bengaluru,25,M,Organic,0
C105203,08-08-2025,Delhi,37,M,Organic,0
C105204,04-06-2024,Mumbai,23,F,Google Ads,0
C105205,01-11-2025,Mumbai,21,M,Instagram Ads,0
C105206,04-12-2024,Pune,23,M,Influencer,0
C105207,08-07-2025,Delhi,29,F,Instagram Ads,1
C105208,29-03-2025,Hyderabad,44,M,Google Ads,0
C105209,28-06-2025,Mumbai,29,F,Organic,0
C105210,13-03-2024,Bengaluru,33,F,Influencer,0
C105211,07-03-2025,Delhi,21,F,Influencer  ,1
C105212,29-06-2025,Bengaluru,39,M,Referral,0
C105213,26-08-2025,Bengaluru,37,M,Referral,1
C105214,16-06-2025,Delhi,27,F,Influencer,0
C105215,23-09-2025,Pune,25,M,Referral,0
C105216,05-03-2024,Pune,38,F,Referral,1
C105217,14-12-2024,Delhi,29,M,Google Ads,0
C105218,18-11-2025,Bengaluru,25,F,Google Ads,1
C105219,04-04-2025,Bengaluru,28,M,Referral,0
C105220,06-12-2024,Delhi,32,M,Google Ads,0
C105221,10-04-2025,Mumbai,36,F,Google Ads,0
C105222,13-02-2025,Chennai,33,F,Offline Banner,0
C105223,29-07-2025,Bengaluru,33,F,Google Ads  ,0
C105224,21-09-2025,Chennai,29,M,Google Ads,0
C105225,15-04-2025,Bengaluru,32,F,Google Ads,0
C105226,13-05-2025,Delhi,27,F,Referral,0
C105227,13-11-2024,Delhi,28,M,Offline Banner,0
C105228,25-03-2025,Hyderabad,42,M,Influencer,1
C105229,20-06-2025,Bengaluru,31,M,Influencer,0
C105230,12-07-2024,Delhi,28,M,Influencer,0
C105231,19-02-2025,Bengaluru,25,F,Offline Banner,1
