date,channel,city,spend_inr,impressions,clicks
21-09-2025,Google Ads,Pune,1458.95,44389,1640
21-09-2025,Google Ads,Chennai,1219.01,54078,763
21-09-2025,Referral,Delhi,792.86,27318,544
21-09-2025,Referral,Mumbai,718.69,35611,796
21-09-2025,Referral,Bengaluru,542.49,26361,601
21-09-2025,Referral,Hyderabad,303.63,9130,367
21-09-2025,Referral,Pune,388.23,15595,438
21-09-2025,Referral,Chennai,287.04,11911,282
21-09-2025,Influencer,Delhi,2499.19,83276,2192
21-09-2025,Influencer,Mumbai,1920.68,99882,2048
21-09-2025,Influencer,Bengaluru,1495.98,47424,1758
21-09-2025,Influencer,Hyderabad,1012.7,30319,649
21-09-2025,Influencer,Pune,918.03,46925,645
21-09-2025,Influencer,Chennai,864.38,46913,845
21-09-2025,Offline Banner,Delhi,1910.3,102211,2362
21-09-2025,Offline Banner,Mumbai,1942.92,82772,2140
21-09-2025,Offline Banner,Bengaluru,1876.21,88004,2033
21-09-2025,Offline Banner,Hyderabad,808.11,26663,677
21-09-2025,Offline Banner,Pune,711.03,28920,671
21-09-2025,Offline Banner,Chennai,876.35,34611,1140
22-09-2025,Instagram Ads,Delhi,2723.12,80697,3780
22-09-2025,Instagram Ads,Mumbai,2109.4,63312,1298
22-09-2025,Instagram Ads,Bengaluru,2384.59,67317,3187
22-09-2025,Instagram Ads,Hyderabad,1101.12,52541,675
22-09-2025,Instagram Ads,Pune,1102.47,37853,1051
22-09-2025,Instagram Ads,Chennai,1037.05,45327,730
22-09-2025,Google Ads,Delhi,3057.85,116856,3165
22-09-2025,Google Ads,Mumbai,2681.45,111261,3601
22-09-2025,Google Ads,Bengaluru,2245.44,120419,1714
22-09-2025,Google Ads,Hyderabad,1127.4,38261,1305
22-09-2025,Google Ads,Pune,843.69,28077,1155
22-09-2025,Google Ads,Chennai,741.15,40636,920
22-09-2025,Referral,Delhi,514.99,15190,498
22-09-2025,Referral,Mumbai,574.92,22076,667
22-09-2025,Referral,Bengaluru,377.5,14339,477
22-09-2025,Referral,Hyderabad,253.62,7524,158
22-09-2025,Referral,Pune,271.32,11995,349
22-09-2025,Referral,Chennai,232.96,9531,256
22-09-2025,Influencer,Delhi,1433.98,56698,1965
22-09-2025,Influencer,Mumbai,1714.21,77093,2195
22-09-2025,Influencer,Bengaluru,1511.67,71464,1402
22-09-2025,Influencer,Hyderabad,670.55,21637,417
22-09-2025,Influencer,Pune,679.21,22176,522
22-09-2025,Influencer,Chennai,744.39,26818,742
22-09-2025,Offline Banner,Delhi,1461.51,47728,1487
22-09-2025,Offline Banner,Mumbai,1431.57,63143,1083
22-09-2025,Offline Banner,Bengaluru,1419.06,50962,1740
22-09-2025,Offline Banner,Hyderabad,723.66,24742,794
22-09-2025,Offline Banner,Pune,850.44,28591,1051
22-09-2025,Offline Banner,Chennai,460.12,14228,324
23-09-2025,Instagram Ads,Delhi,1977.68,80218,1288
23-09-2025,Instagram Ads,Mumbai,2483.86,78324,3342
23-09-2025,Instagram Ads,Bengaluru,2135.56,107707,1755
23-09-2025,Instagram Ads,Hyderabad,1054.02,40688,1290
23-09-2025,Instagram Ads,Pune,1294.06,58921,1446
23-09-2025,Instagram Ads,Chennai,678.83,29835,445
23-09-2025,Google Ads,Delhi,2377.19,90198,3003
23-09-2025,Google Ads,Mumbai,2569.09,123734,2498
23-09-2025,Google Ads,Bengaluru,1802.97,58518,1659
23-09-2025,Google Ads,Hyderabad,1496.24,44061,2093
23-09-2025,Google Ads,Pune,1382.75,64462,1739
23-09-2025,Google Ads,Chennai,691.24,22156,807
23-09-2025,Referral,Delhi,623.84,27305,525
23-09-2025,Referral,Mumbai,490.5,23820,329
23-09-2025,Referral,Bengaluru,379.11,17936,313
23-09-2025,Referral,Hyderabad,291.61,14339,293
23-09-2025,Referral,Pune,274.78,14548,345
23-09-2025,Referral,Chennai,187.58,9887,205
23-09-2025,Influencer,Delhi,1649.88,47162,1933
23-09-2025,Influencer,Mumbai,1561.72,84540,1313
23-09-2025,Influencer,Bengaluru,1429.51,47598,1474
23-09-2025,Influencer,Hyderabad,982.35,44769,1345
23-09-2025,Influencer,Pune,598.03,20422,722
23-09-2025,Influencer,Chennai,578.93,24920,374
23-09-2025,Offline Banner,Delhi,1324.49,58059,1535
23-09-2025,Offline Banner,Mumbai,1714.07,93578,2229
23-09-2025,Offline Banner,Bengaluru,1378.26,68791,1854
23-09-2025,Offline Banner,Hyderabad,666.63,19545,811
23-09-2025,Offline Banner,Pune,737.12,30866,633
23-09-2025,Offline Banner,Chennai,546.94,16456,621
24-09-2025,Instagram Ads,Delhi,3081.36,151573,3336
24-09-2025,Instagram Ads,Mumbai,1997.96,75574,2011
24-09-2025,Instagram Ads,Bengaluru,1866.06,53505,1496
24-09-2025,Instagram Ads,Hyderabad,1309.46,46965,1650
24-09-2025,Instagram Ads,Pune,1314.71,64127,1426
24-09-2025,Instagram Ads,Chennai,763.94,27236,581
24-09-2025,Google Ads,Delhi,3272.45,158702,3010
24-09-2025,Google Ads,Mumbai,2048.65,84016,1298
24-09-2025,Google Ads,Bengaluru,1692.86,76837,2026
24-09-2025,Google Ads,Hyderabad,1428.92,77772,1735
24-09-2025,Google Ads,Pune,1376.58,53329,1725
24-09-2025,Google Ads,Chennai,949.15,36801,918
24-09-2025,Referral,Delhi,571.02,18069,583
24-09-2025,Referral,Mumbai,408.87,12228,314
24-09-2025,Referral,Bengaluru,431.56,21798,364
24-09-2025,Referral,Hyderabad,210.76,11139,183
24-09-2025,Referral,Pune,232.89,7168,296
24-09-2025,Referral,Chennai,256.03,9362,210
24-09-2025,Influencer,Delhi,1623.01,71467,1634
24-09-2025,Influencer,Mumbai,1328.64,65149,1141
24-09-2025,Influencer,Bengaluru,1252.76,41430,1389
24-09-2025,Influencer,Hyderabad,891.58,43663,853
24-09-2025,Influencer,Pune,694.33,25187,905
24-09-2025,Influencer,Chennai,527.32,23180,531
24-09-2025,Offline Banner,Delhi,1528.94,60421,1662
24-09-2025,Offline Banner,Mumbai,1376.77,72255,1354
24-09-2025,Offline Banner,Bengaluru,1099.81,35073,1365
24-09-2025,Offline Banner,Hyderabad,974.29,40935,633
24-09-2025,Offline Banner,Pune,656.13,26305,457
24-09-2025,Offline Banner,Chennai,530.02,28775,577
25-09-2025,Instagram Ads,Delhi,2330.91,127949,2556
25-09-2025,Instagram Ads,Mumbai,2363.71,80581,1887
25-09-2025,Instagram Ads,Bengaluru,1629.01,50520,1845
25-09-2025,Instagram Ads,Hyderabad,921.35,35930,1138
25-09-2025,Instagram Ads,Pune,1047.7,31455,866
25-09-2025,Instagram Ads,Chennai,799.27,41104,776
25-09-2025,Google Ads,Delhi,3171.09,123591,3845
25-09-2025,Google Ads,Mumbai,2711.15,148546,2721
25-09-2025,Google Ads,Bengaluru,1651.32,48754,2025
25-09-2025,Google Ads,Hyderabad,1309.81,51590,920
25-09-2025,Google Ads,Pune,1046.02,54461,704
25-09-2025,Google Ads,Chennai,955.48,34236,649
25-09-2025,Referral,Delhi,575.38,31093,616
25-09-2025,Referral,Mumbai,486.91,19515,374
25-09-2025,Referral,Bengaluru,541.76,25902,390
25-09-2025,Referral,Hyderabad,228.31,7547,227
25-09-2025,Referral,Pune,224.85,9796,246
25-09-2025,Referral,Chennai,175.88,5007,121
25-09-2025,Influencer,Delhi,1925.91,63695,2603
25-09-2025,Influencer,Mumbai,1546.12,83029,1539
25-09-2025,Influencer,Bengaluru,1661.87,57555,2311
25-09-2025,Influencer,Hyderabad,674.5,20324,606
25-09-2025,Influencer,Pune,752.1,41343,903
25-09-2025,Influencer,Chennai,571.49,29796,395
25-09-2025,Offline Banner,Delhi,1632.25,61788,1910
25-09-2025,Offline Banner,Mumbai,1214.53,54270,876
25-09-2025,Offline Banner,Bengaluru,1500.32,68162,1573
25-09-2025,Offline Banner,Hyderabad,724.31,20790,950
25-09-2025,Offline Banner,Pune,777.94,35664,742
25-09-2025,Offline Banner,Chennai,689.32,36670,426
26-09-2025,Instagram Ads,Delhi,2083.72,63501,2198
26-09-2025,Instagram Ads,Mumbai,1820.39,72715,1192
26-09-2025,Instagram Ads,Bengaluru,1777.99,96100,1331
26-09-2025,Instagram Ads,Hyderabad,1154.77,41358,1463
26-09-2025,Instagram Ads,Pune,945,28552,721
26-09-2025,Instagram Ads,Chennai,818.1,37614,595
26-09-2025,Google Ads,Delhi,2252.48,118914,2208
26-09-2025,Google Ads,Mumbai,2710.93,139698,3764
26-09-2025,Google Ads,Bengaluru,1685.34,78267,1534
26-09-2025,Google Ads,Hyderabad,1517.43,69896,1886
26-09-2025,Google Ads,Pune,866.41,41380,1164
26-09-2025,Google Ads,Chennai,880.94,40779,1155
26-09-2025,Referral,Delhi,661.42,25467,490
26-09-2025,Referral,Mumbai,533.75,24259,621
26-09-2025,Referral,Bengaluru,371.24,16591,327
26-09-2025,Referral,Hyderabad,305.99,9788,346
26-09-2025,Referral,Pune,251.76,10109,243
26-09-2025,Referral,Chennai,204.79,7194,265
26-09-2025,Influencer,Delhi,1529.73,59881,1348
26-09-2025,Influencer,Mumbai,1616.13,52597,1552
26-09-2025,Influencer,Bengaluru,1069.78,52438,1137
26-09-2025,Influencer,Hyderabad,971.14,38543,919
26-09-2025,Influencer,Pune,699.54,23434,724
26-09-2025,Influencer,Chennai,635.35,25193,638
26-09-2025,Offline Banner,Delhi,1671.11,56595,2271
26-09-2025,Offline Banner,Mumbai,1726.19,58579,2274
26-09-2025,Offline Banner,Bengaluru,1189.37,60762,1139
26-09-2025,Offline Banner,Hyderabad,602.13,17882,464
26-09-2025,Offline Banner,Pune,655.13,19746,736
26-09-2025,Offline Banner,Chennai,606.3,29444,655
27-09-2025,Instagram Ads,Delhi,3224.71,126459,2050
27-09-2025,Instagram Ads,Mumbai,2816.59,103808,1917
27-09-2025,Instagram Ads,Bengaluru,2162.5,84531,3024
27-09-2025,Instagram Ads,Hyderabad,1529.98,59020,1807
27-09-2025,Instagram Ads,Pune,1207.81,63538,1542
27-09-2025,Instagram Ads,Chennai,925.52,31385,899
27-09-2025,Google Ads,Delhi,3108.54,120983,2912
27-09-2025,Google Ads,Mumbai,2687.9,116595,2345
27-09-2025,Google Ads,Bengaluru,2560.9,101962,1806
27-09-2025,Google Ads,Hyderabad,1263.85,64861,1412
27-09-2025,Google Ads,Pune,1076.79,42922,1166
27-09-2025,Google Ads,Chennai,1036.51,32660,862
27-09-2025,Referral,Delhi,685.61,29952,950
27-09-2025,Referral,Mumbai,687.57,21464,525
27-09-2025,Referral,Bengaluru,550.97,27512,655
27-09-2025,Referral,Hyderabad,413.55,17919,321
27-09-2025,Referral,Pune,243.51,12461,304
27-09-2025,Referral,Chennai,209.62,8736,219
27-09-2025,Influencer,Delhi,2535.5,127224,2837
27-09-2025,Influencer,Mumbai,1978,94505,1681
27-09-2025,Influencer,Bengaluru,1406.43,71363,1899
27-09-2025,Influencer,Hyderabad,987.21,31502,893
27-09-2025,Influencer,Pune,1107.96,49356,865
27-09-2025,Influencer,Chennai,674.23,36610,680
27-09-2025,Offline Banner,Delhi,1943.85,71002,2320
27-09-2025,Offline Banner,Mumbai,1889.63,83045,1740
27-09-2025,Offline Banner,Bengaluru,1800.56,54712,2175
27-09-2025,Offline Banner,Hyderabad,1008.34,38856,661
27-09-2025,Offline Banner,Pune,1112.5,42880,1054
27-09-2025,Offline Banner,Chennai,638.81,33319,842
28-09-2025,Instagram Ads,Delhi,2407.4,71075,1458
28-09-2025,Instagram Ads,Mumbai,2701.4,104872,3240
28-09-2025,Instagram Ads,Bengaluru,2932.04,125144,1925
28-09-2025,Instagram Ads,Hyderabad,1153.27,43842,1587
28-09-2025,Instagram Ads,Pune,1572.38,64977,1315
28-09-2025,Instagram Ads,Chennai,1022,51508,1075
28-09-2025,Google Ads,Delhi,2569.57,123231,2141
28-09-2025,Google Ads,Mumbai,2293.05,91814,1559
28-09-2025,Google Ads,Bengaluru,2643.1,123220,2617
28-09-2025,Google Ads,Hyderabad,1475.62,48623,1623
28-09-2025,Google Ads,Pune,1419.66,53153,1880
28-09-2025,Google Ads,Chennai,1264.53,46454,1196
28-09-2025,Referral,Delhi,591.26,26916,580
28-09-2025,Referral,Mumbai,596.03,21101,777
28-09-2025,Referral,Bengaluru,686.72,22169,708
28-09-2025,Referral,Hyderabad,298.09,12245,285
28-09-2025,Referral,Pune,331.34,15645,361
28-09-2025,Referral,Chennai,310.83,15020,323
28-09-2025,Influencer,Delhi,2426.21,69127,3127
28-09-2025,Influencer,Mumbai,1534.3,79704,1449
28-09-2025,Influencer,Bengaluru,2000.21,107959,2373
28-09-2025,Influencer,Hyderabad,1028.27,44926,1332
28-09-2025,Influencer,Pune,735.13,21848,870
28-09-2025,Influencer,Chennai,745.3,38203,993
28-09-2025,Offline Banner,Delhi,2431.8,69893,2636
28-09-2025,Offline Banner,Mumbai,1534.16,82815,1526
28-09-2025,Offline Banner,Bengaluru,1968.34,103495,1247
28-09-2025,Offline Banner,Hyderabad,838.91,45061,809
28-09-2025,Offline Banner,Pune,810.37,23983,530
28-09-2025,Offline Banner,Chennai,808.23,43825,547
29-09-2025,Instagram Ads,Delhi,3056.4,140797,2405
29-09-2025,Instagram Ads,Mumbai,2394.23,129608,1779
29-09-2025,Instagram Ads,Bengaluru,1915.43,77886,1616
29-09-2025,Instagram Ads,Hyderabad,1037.54,32446,1030
29-09-2025,Instagram Ads,Pune,845.79,27191,558
29-09-2025,Instagram Ads,Chennai,983.66,51730,1026
29-09-2025,Google Ads,Delhi,2488.49,125595,2870
29-09-2025,Google Ads,Mumbai,2356.67,88785,3189
29-09-2025,Google Ads,Bengaluru,1530.45,48200,1689
29-09-2025,Google Ads,Hyderabad,962.74,39351,709
29-09-2025,Google Ads,Pune,1107.09,58895,1238
29-09-2025,Google Ads,Chennai,865.68,26724,804
29-09-2025,Referral,Delhi,578.82,30414,605
29-09-2025,Referral,Mumbai,497.51,27187,531
29-09-2025,Referral,Bengaluru,431.6,12327,351
29-09-2025,Referral,Hyderabad,232.09,8174,222
29-09-2025,Referral,Pune,253.37,8548,193
29-09-2025,Referral,Chennai,195.89,10213,195
29-09-2025,Influencer,Delhi,2002.38,90956,1798
29-09-2025,Influencer,Mumbai,1870.09,66366,1635
29-09-2025,Influencer,Bengaluru,1714.43,78910,1440
29-09-2025,Influencer,Hyderabad,917.79,28348,556
29-09-2025,Influencer,Pune,810.52,23246,979
29-09-2025,Influencer,Chennai,545.25,16056,549
29-09-2025,Offline Banner,Delhi,1660.79,58636,1314
29-09-2025,Offline Banner,Mumbai,1191.28,34588,1548
29-09-2025,Offline Banner,Bengaluru,1395.2,63639,1656
29-09-2025,Offline Banner,Hyderabad,795.27,23525,862
29-09-2025,Offline Banner,Pune,793.49,33781,606
29-09-2025,Offline Banner,Chennai,661.68,28902,527
30-09-2025,Instagram Ads,Delhi,2203.81,77120,1391
30-09-2025,Instagram Ads,Mumbai,1775.23,72381,1101
30-09-2025,Instagram Ads,Bengaluru,1503.2,79988,1295
30-09-2025,Instagram Ads,Hyderabad,1168.48,52218,1266
30-09-2025,Instagram Ads,Pune,1014.48,51896,748
30-09-2025,Instagram Ads,Chennai,956.39,30243,720
30-09-2025,Google Ads,Delhi,2518.14,115808,3021
30-09-2025,Google Ads,Mumbai,1879.99,75613,2530
30-09-2025,Google Ads,Bengaluru,1649.22,54154,1224
30-09-2025,Google Ads,Hyderabad,1104.27,33991,729
30-09-2025,Google Ads,Pune,1102.11,37772,1019
30-09-2025,Google Ads,Chennai,1071.76,55901,1090
30-09-2025,Referral,Delhi,456.14,19023,314
30-09-2025,Referral,Mumbai,527.61,15257,732
30-09-2025,Referral,Bengaluru,407.29,13629,271
30-09-2025,Referral,Hyderabad,338.94,10455,455
30-09-2025,Referral,Pune,285.84,10321,361
30-09-2025,Referral,Chennai,193.65,5534,214
30-09-2025,Influencer,Delhi,1457.41,72852,1985
30-09-2025,Influencer,Mumbai,1180.18,47002,1055
30-09-2025,Influencer,Bengaluru,1517.5,55633,1677
30-09-2025,Influencer,Hyderabad,949.86,30427,1222
30-09-2025,Influencer,Pune,617.23,28935,543
30-09-2025,Influencer,Chennai,569.17,27567,736
30-09-2025,Offline Banner,Delhi,1379.17,56229,1349
30-09-2025,Offline Banner,Mumbai,1362.26,53059,884
30-09-2025,Offline Banner,Bengaluru,1570.24,59116,1464
30-09-2025,Offline Banner,Hyderabad,680.16,25344,596
30-09-2025,Offline Banner,Pune,605.9,32483,501
30-09-2025,Offline Banner,Chennai,501.37,17657,598
01-10-2025,Instagram Ads,Delhi,5647.58,225564,6818
01-10-2025,Instagram Ads,Mumbai,4574.64,177391,3059
01-10-2025,Instagram Ads,Bengaluru,4075.57,158864,5481
01-10-2025,Instagram Ads,Hyderabad,2417.71,128838,2694
01-10-2025,Instagram Ads,Pune,1915.97,68768,1854
01-10-2025,Instagram Ads,Chennai,1691.93,88525,1241
01-10-2025,Google Ads,Delhi,6034.78,318522,5854
01-10-2025,Google Ads,Mumbai,3398.95,146588,2457
01-10-2025,Google Ads,Bengaluru,3700.5,198841,3612
01-10-2025,Google Ads,Hyderabad,2139.97,89610,2428
01-10-2025,Google Ads,Pune,2095.64,106111,2216
01-10-2025,Google Ads,Chennai,2071.88,109114,1572
01-10-2025,Referral,Delhi,825.67,23336,824
01-10-2025,Referral,Mumbai,1088.44,31956,1292
01-10-2025,Referral,Bengaluru,903.48,44011,1037
01-10-2025,Referral,Hyderabad,468.22,14752,396
01-10-2025,Referral,Pune,507.07,24264,479
01-10-2025,Referral,Chennai,286.91,8372,183
01-10-2025,Influencer,Delhi,3396.37,168418,2775
01-10-2025,Influencer,Mumbai,3180.93,158976,3051
01-10-2025,Influencer,Bengaluru,2682.57,86530,2027
01-10-2025,Influencer,Hyderabad,1595.66,73179,962
01-10-2025,Influencer,Pune,1385.9,46953,1760
01-10-2025,Influencer,Chennai,1291.46,41505,1332
01-10-2025,Offline Banner,Delhi,2426.75,82760,1591
01-10-2025,Offline Banner,Mumbai,2774.57,123062,2879
01-10-2025,Offline Banner,Bengaluru,2927.95,135602,2617
01-10-2025,Offline Banner,Hyderabad,1173.59,46861,989
01-10-2025,Offline Banner,Pune,1520.06,69355,1292
01-10-2025,Offline Banner,Chennai,1261.8,37761,1072
02-10-2025,Instagram Ads,Delhi,5538.62,173324,6971
02-10-2025,Instagram Ads,Mumbai,3460.28,184809,2513
02-10-2025,Instagram Ads,Bengaluru,4116.82,119605,3769
02-10-2025,Instagram Ads,Hyderabad,1862.56,81451,1398
02-10-2025,Instagram Ads,Pune,2271.49,108718,2310
02-10-2025,Instagram Ads,Chennai,1751.74,95636,1704
02-10-2025,Google Ads,Delhi,5116.47,169320,6031
02-10-2025,Google Ads,Mumbai,3204.99,158560,3094
02-10-2025,Google Ads,Bengaluru,4571.94,187290,5959
02-10-2025,Google Ads,Hyderabad,2697.59,126465,3569
02-10-2025,Google Ads,Pune,1675.43,66700,1118
02-10-2025,Google Ads,Chennai,1677.17,73205,1710
02-10-2025,Referral,Delhi,877.83,43937,786
02-10-2025,Referral,Mumbai,760.61,36512,496
02-10-2025,Referral,Bengaluru,849.21,45392,671
02-10-2025,Referral,Hyderabad,514.49,27893,582
02-10-2025,Referral,Pune,431.84,17621,494
02-10-2025,Referral,Chennai,388.52,19628,262
02-10-2025,Influencer,Delhi,3428.04,128890,3689
02-10-2025,Influencer,Mumbai,3219.6,162040,3577
02-10-2025,Influencer,Bengaluru,3172.14,116211,2502
02-10-2025,Influencer,Hyderabad,1670.25,56943,2326
02-10-2025,Influencer,Pune,1149.64,52863,1024
02-10-2025,Influencer,Chennai,1330.93,41205,1459
02-10-2025,Offline Banner,Delhi,2653.88,102282,3199
02-10-2025,Offline Banner,Mumbai,2462.53,83362,2587
02-10-2025,Offline Banner,Bengaluru,2129.3,88713,2645
02-10-2025,Offline Banner,Hyderabad,1164.2,41068,844
02-10-2025,Offline Banner,Pune,1450.34,52477,1398
02-10-2025,Offline Banner,Chennai,881.29,28918,745
03-10-2025,Instagram Ads,Delhi,4249.73,211171,4014
03-10-2025,Instagram Ads,Mumbai,4344.89,124954,4549
03-10-2025,Instagram Ads,Bengaluru,2702.75,91671,1635
03-10-2025,Instagram Ads,Hyderabad,2190.58,74663,2484
03-10-2025,Instagram Ads,Pune,2306.41,88052,1399
03-10-2025,Instagram Ads,Chennai,1444.35,64031,1922
03-10-2025,Google Ads,Delhi,4643.35,132334,5275
03-10-2025,Google Ads,Mumbai,3089.55,87894,3647
03-10-2025,Google Ads,Bengaluru,3354.11,118752,2442
03-10-2025,Google Ads,Hyderabad,2625.43,128231,1763
03-10-2025,Google Ads,Pune,2009.89,105060,1981
03-10-2025,Google Ads,Chennai,2086.76,112963,1922
03-10-2025,Referral,Delhi,1159.12,55923,698
03-10-2025,Referral,Mumbai,1070.4,41781,816
03-10-2025,Referral,Bengaluru,635.02,34586,811
03-10-2025,Referral,Hyderabad,459.17,18329,312
03-10-2025,Referral,Pune,448.81,19769,598
03-10-2025,Referral,Chennai,416.12,19514,355
03-10-2025,Influencer,Delhi,3487.82,137647,3105
03-10-2025,Influencer,Mumbai,2710.35,76786,1712
03-10-2025,Influencer,Bengaluru,3199.36,142461,4093
03-10-2025,Influencer,Hyderabad,1851.28,88977,2381
03-10-2025,Influencer,Pune,1591.51,74615,1681
03-10-2025,Influencer,Chennai,876.51,30617,1045
03-10-2025,Offline Banner,Delhi,2515.25,91630,1567
03-10-2025,Offline Banner,Mumbai,2149.37,106179,2785
03-10-2025,Offline Banner,Bengaluru,2349.67,103317,2992
03-10-2025,Offline Banner,Hyderabad,1438.36,76530,1687
03-10-2025,Offline Banner,Pune,1429,66804,1514
03-10-2025,Offline Banner,Chennai,909,26414,990
04-10-2025,Instagram Ads,Delhi,4596.49,236958,5733
04-10-2025,Instagram Ads,Mumbai,4978.58,248415,5558
04-10-2025,Instagram Ads,Bengaluru,5220.15,189063,5695
04-10-2025,Instagram Ads,Hyderabad,2178.81,73847,3049
04-10-2025,Instagram Ads,Pune,3052.6,159086,3522
04-10-2025,Instagram Ads,Chennai,2191.17,73118,2229
04-10-2025,Google Ads,Delhi,7161.32,250141,5348
04-10-2025,Google Ads,Mumbai,4292.45,184675,5615
04-10-2025,Google Ads,Bengaluru,4142.85,179576,5606
04-10-2025,Google Ads,Hyderabad,3011.5,108524,4117
04-10-2025,Google Ads,Pune,2869.68,88836,3082
04-10-2025,Google Ads,Chennai,2327.34,114151,2169
04-10-2025,Referral,Delhi,1148.21,33082,1165
04-10-2025,Referral,Mumbai,934.07,45624,875
04-10-2025,Referral,Bengaluru,1230.75,64653,1475
04-10-2025,Referral,Hyderabad,530.78,16827,410
04-10-2025,Referral,Pune,470.2,13370,309
04-10-2025,Referral,Chennai,466.75,17553,471
04-10-2025,Influencer,Delhi,3985.22,138672,4016
04-10-2025,Influencer,Mumbai,2686.61,85755,3300
04-10-2025,Influencer,Bengaluru,2629.33,128938,2831
04-10-2025,Influencer,Hyderabad,1659.62,53396,1194
04-10-2025,Influencer,Pune,1469.11,62836,1499
04-10-2025,Influencer,Chennai,1674.39,90889,1281
04-10-2025,Offline Banner,Delhi,4722.34,207317,6415
04-10-2025,Offline Banner,Mumbai,2671.11,111257,2593
04-10-2025,Offline Banner,Bengaluru,2720.3,85179,3013
04-10-2025,Offline Banner,Hyderabad,1864.29,97504,2190
04-10-2025,Offline Banner,Pune,1639.97,47391,1395
04-10-2025,Offline Banner,Chennai,1640.46,76917,1980
05-10-2025,Instagram Ads,Delhi,4941.79,188161,4297
05-10-2025,Instagram Ads,Mumbai,4457.34,159667,3262
05-10-2025,Instagram Ads,Bengaluru,3874.11,114363,3865
05-10-2025,Instagram Ads,Hyderabad,2717.1,118914,2486
05-10-2025,Instagram Ads,Pune,2366.03,120141,1476
05-10-2025,Instagram Ads,Chennai,2274.25,106042,2596
05-10-2025,Google Ads,Delhi,7223.64,259721,9776
05-10-2025,Google Ads,Mumbai,5913.88,219327,7771
05-10-2025,Google Ads,Bengaluru,5488.53,227824,6863
05-10-2025,Google Ads,Hyderabad,2465.97,112564,3161
05-10-2025,Google Ads,Pune,2313.18,79189,2821
05-10-2025,Google Ads,Chennai,1978.98,67806,1703
05-10-2025,Referral,Delhi,1370.97,58723,1550
05-10-2025,Referral,Mumbai,1111.32,41350,1523
05-10-2025,Referral,Bengaluru,921.05,37654,862
05-10-2025,Referral,Hyderabad,490.32,21645,543
05-10-2025,Referral,Pune,566.01,28286,516
05-10-2025,Referral,Chennai,504.23,16896,540
05-10-2025,Influencer,Delhi,4647.63,144544,4039
05-10-2025,Influencer,Mumbai,3828.62,198983,4355
05-10-2025,Influencer,Bengaluru,3023.77,111245,2339
05-10-2025,Influencer,Hyderabad,1571.15,68072,1479
05-10-2025,Influencer,Pune,2121.66,107675,1961
05-10-2025,Influencer,Chennai,1581.27,60826,2170
05-10-2025,Offline Banner,Delhi,4016.85,215853,4333
05-10-2025,Offline Banner,Mumbai,2748.42,102047,2971
05-10-2025,Offline Banner,Bengaluru,2775.27,98108,3286
05-10-2025,Offline Banner,Hyderabad,1951.03,100533,2536
05-10-2025,Offline Banner,Pune,1584.55,61988,1388
05-10-2025,Offline Banner,Chennai,1611.49,52543,1244
06-10-2025,Instagram Ads,Delhi,5730.69,262764,6546
06-10-2025,Instagram Ads,Mumbai,4309.8,170154,4481
06-10-2025,Instagram Ads,Bengaluru,3623.73,193502,2327
06-10-2025,Instagram Ads,Hyderabad,1928.67,61923,2242
06-10-2025,Instagram Ads,Pune,2114.19,114547,2930
06-10-2025,Instagram Ads,Chennai,1791.6,62539,1704
06-10-2025,Google Ads,Delhi,4980.18,227562,4550
06-10-2025,Google Ads,Mumbai,5024.03,235970,5253
06-10-2025,Google Ads,Bengaluru,3306.1,109770,2180
06-10-2025,Google Ads,Hyderabad,2511.61,97876,2313
06-10-2025,Google Ads,Pune,2448.19,116213,2353
06-10-2025,Google Ads,Chennai,1616.75,51700,2021
06-10-2025,Referral,Delhi,1065.12,49246,1004
06-10-2025,Referral,Mumbai,741.03,40075,607
06-10-2025,Referral,Bengaluru,661.26,26331,645
06-10-2025,Referral,Hyderabad,375.05,11265,336
06-10-2025,Referral,Pune,376.69,15879,359
06-10-2025,Referral,Chennai,423.2,20091,365
06-10-2025,Influencer,Delhi,3327.64,102568,4517
06-10-2025,Influencer,Mumbai,3517.08,187279,3504
06-10-2025,Influencer,Bengaluru,2174.37,93385,2208
06-10-2025,Influencer,Hyderabad,1571.18,76053,1246
06-10-2025,Influencer,Pune,1567.4,54962,1146
06-10-2025,Influencer,Chennai,973.77,49655,1283
06-10-2025,Offline Banner,Delhi,2515,96555,3177
06-10-2025,Offline Banner,Mumbai,2913.74,147524,2851
06-10-2025,Offline Banner,Bengaluru,2774.2,136959,2969
06-10-2025,Offline Banner,Hyderabad,1545.77,49814,1038
06-10-2025,Offline Banner,Pune,1209.25,49038,1479
06-10-2025,Offline Banner,Chennai,1129.24,46886,1172
07-10-2025,Instagram Ads,Delhi,4369.95,211476,3452
07-10-2025,Instagram Ads,Mumbai,4151.11,207916,5751
07-10-2025,Instagram Ads,Bengaluru,2796.23,88894,1874
07-10-2025,Instagram Ads,Hyderabad,2034.8,75640,2701
07-10-2025,Instagram Ads,Pune,2316.04,108044,1675
07-10-2025,Instagram Ads,Chennai,1854.66,61384,2212
07-10-2025,Google Ads,Delhi,4539.68,129904,4999
07-10-2025,Google Ads,Mumbai,4773.48,176743,5935
07-10-2025,Google Ads,Bengaluru,3914.34,213073,4174
07-10-2025,Google Ads,Hyderabad,2663.93,109686,3130
07-10-2025,Google Ads,Pune,2543.09,129568,3114
07-10-2025,Google Ads,Chennai,1322.51,49618,1290
07-10-2025,Referral,Delhi,1347.47,59243,1748
