order_id,customer_id,order_date,city,payment_mode,delivery_minutes,delivery_rating,discount_pct,order_status
O704062,C100999,10-10-2024,Mumbai,Card,25.7,4.5,5,Delivered
O717036,C104099,01-11-2024,Bengaluru,UPI,27.1,4,45,Delivered
O715202,C103686,19-08-2025,Bengaluru,UPI,21.7,5,15,Delivered
O718881,C104565,27-09-2024,Delhi,UPI,17,5,10,Delivered
O722221,C105378,21-06-2025,Mumbai,Card,15.4,5,0,Delivered
O709747,C102358,16-11-2025,Mumbai,UPI,27.9,4,15,Delivered
O701131,C100257,08-11-2024,Bengaluru,Card,45.4,2.5,30,Delivered
O707435,C101821,13-07-2025,DELHI,Card,11.7,5,25,Cancelled
O721302,C105123,24-04-2025,Delhi,UPI,17.8,5,15,Delivered
O714443,C103510,12-10-2024,Bengaluru,UPI,31.8,3.5,10,Delivered
O707885,C101927,01-05-2025,delhi,UPI,19.3,4,30,Delivered
O719719,C104766,08-03-2025,Mumbai,Wallet,18.4,5,10,Returned
O722357,C105417,10-05-2025,Bengaluru,UPI,20.6,5,30,Delivered
O718315,C104431,13-09-2024,delhi,COD,23.7,5,15,Delivered
O700675,C100171,16-05-2025,Delhi,UPI,13.7,5,5,Returned
O712339,C102998,02-01-2025,Pune,UPI,19.8,3.5,5,Delivered
O719293,C104670,23-01-2025,Mumbai,UPI,24.8,3.5,5,Delivered
O707678,C101883,04-03-2025,Mumbai,UPI,15.8,5,0,Delivered
O708580,C102084,11-01-2025,Delhi,UPI,,,20,Delivered
O713197,C103199,01-05-2025,Chennai,COD,20.1,5,45,Delivered
O706914,C101682,30-11-2025,Bengaluru,UPI,11.2,5,50,Delivered
O702521,C100634,25-02-2025,Delhi,Card,24.5,4.5,5,Delivered
O713321,C103237,22-04-2025,Pune,Card,19.8,5,0,Delivered
O717224,C104140,01-10-2025,Mumbai,UPI,29,3.5,25,Delivered
O705896,C101439,31-12-2024,Delhi,Card,18.6,,5,Delivered
O716715,C104037,30-06-2024,Pune,UPI,20.4,4.5,5,Delivered
O701474,C100339,16-02-2025,Bengaluru,UPI,31.3,3.5,0,Delivered
O703458,C100868,26-04-2025,Bengaluru,COD,28.3,3.5,5,Delivered
O700703,C100178,21-05-2025,Bengaluru,Wallet,11.4,4.5,40,Cancelled
O702727,C100700,18-10-2024,Delhi,UPI,28.9,4.5,45,Delivered
O720394,C104925,07-09-2025,Chennai,UPI,23.2,5,5,Delivered
O722538,C105449,15-10-2025,Bengaluru,UPI,29.2,,15,Delivered
O709264,C102226,12-10-2025,Delhi,UPI,24.1,4.5,15,Delivered
O700461,C100120,10-11-2025,Delhi,Card,18.4,4.5,20,Delivered
O708100,C101963,21-09-2024,Delhi,UPI,18.8,4.5,20,Delivered
O715222,C103695,22-04-2024,Bengaluru,UPI,16.2,5,15,Delivered
O702443,C100617,04-07-2025,Delhi,COD,17.9,5,5,Delivered
O716463,C103990,31-10-2025,Delhi,Card,17.4,5,25,Delivered
O724692,C105984,06-11-2025,Bengaluru,Wallet,28.1,4,25,Delivered
O718274,C104422,04-11-2025,Chennai,Card,30.1,3,50,Delivered
O709247,C102223,17-11-2025,Delhi,UPI,20.4,5,20,Delivered
O717519,C104217,11-09-2025,Hyderabad,Card,25.8,4.5,10,Delivered
O720519,C104953,19-01-2025,Delhi,UPI,17.1,,5,Cancelled
O700161,C100039,11-08-2024,Delhi,UPI,28,4,40,Delivered
O721169,C105097,08-09-2025,Mumbai,UPI,25.7,4.5,5,Delivered
O707747,C101894,01-09-2025,Bengaluru,COD,23.3,4.5,0,Delivered
O707320,C101798,26-08-2025,Pune,Card,10.9,,0,Delivered
O703091,C100780,13-11-2025,Bengaluru,COD,33.8,3,10,Delivered
O711777,C102838,29-04-2024,hyderabad,UPI,25.1,,15,Delivered
O700790,C100193,22-10-2025,Bengaluru,UPI,35.3,3,50,Delivered
O719873,C104805,26-10-2025,Delhi,Card,14.3,5,15,Delivered
O723716,C105746,15-12-2025,Bengaluru,UPI,25.1,4.5,10,Delivered
O718658,C104515,16-11-2025,Delhi,Card,15,5,25,Delivered
O713985,C103404,31-07-2025,Chennai,Card,19.4,4,10,Delivered
O718599,C104504,05-10-2025,Bengaluru,UPI,27.2,4,30,Delivered
O702465,C100619,14-07-2025,Bengaluru,Wallet,20.7,4.5,5,Delivered
O715727,C103811,13-07-2024,Bengaluru,UPI,29.5,3,0,Delivered
O722082,C105339,12-11-2025,Mumbai,UPI,28.7,,20,Cancelled
O714299,C103479,15-10-2025,Mumbai,COD,22.4,5,10,Delivered
O717827,C104299,13-09-2025,Chennai,COD,34.4,3,35,Delivered
O721749,C105253,27-10-2025,Hyderabad,COD,32.9,3,25,Returned
O722454,C105435,28-09-2025,Hyderabad,,20.6,5,15,Delivered
O718923,C104575,23-05-2025,Bengaluru,Wallet,17.3,5,10,Delivered
O713929,C103394,12-11-2025,Chennai,COD,27.1,3.5,45,Delivered
O707334,C101801,21-10-2025,Pune,UPI,28.6,3.5,5,Delivered
O710479,C102527,24-06-2025,Delhi,Card,6,5,25,Delivered
O718285,C104425,25-06-2024,Chennai,Card,14,5,5,Delivered
O712390,C103007,01-10-2025,Chennai,Card,24.7,4,20,Delivered
O709633,C102329,26-06-2025,Mumbai,Card,8.2,5,5,Delivered
O715582,C103780,21-11-2025,Chennai,UPI,39.1,3.5,20,Delivered
O721844,C105280,25-10-2025,Bengaluru,Card,31.8,4.5,15,Delivered
O724576,C105961,21-08-2025,Bengaluru,UPI,27.8,4,5,Delivered
O715609,C103788,26-09-2024,Chennai,UPI,21,5,0,Delivered
O721170,C105097,19-09-2025,Mumbai,UPI,26.1,4,15,Delivered
O721833,C105279,30-11-2025,Mumbai,COD,22.8,3.5,30,Delivered
O712509,C103031,02-08-2025,Mumbai,UPI,21.1,5,10,Delivered
O718046,C104357,29-03-2025,Mumbai,UPI,24.4,3.5,0,Cancelled
O719241,C104655,04-11-2024,Bengaluru,Card,35.6,3,15,Delivered
O706311,C101543,22-04-2025,Bengaluru,COD,21,4.5,25,Delivered
O720272,C104898,22-11-2025,Mumbai,Wallet,33.4,3,20,Delivered
O714101,C103431,13-08-2025,Pune,Card,32.5,3.5,5,Delivered
O722338,C105413,16-02-2025,Hyderabad,COD,33.3,3,25,Delivered
O723687,C105738,31-08-2025,Delhi,UPI,19.2,5,5,Delivered
O708499,C102060,14-11-2025,Hyderabad,COD,25,4.5,20,Cancelled
O709324,C102246,02-03-2025,Mumbai,UPI,35.4,3,5,Delivered
O710764,C102613,08-06-2025,Mumbai,UPI,20.1,,0,Delivered
O711791,C102845,03-05-2025,Mumbai,UPI,21.7,4.5,5,Delivered
O712828,C103109,06-07-2025,Delhi,UPI,14.3,5,5,Delivered
O700684,C100171,12-11-2025,Delhi,COD,25,3.5,35,Delivered
O715965,C103875,29-05-2025,Hyderabad,COD,30.2,4,45,Delivered
O723541,C105702,21-06-2025,Delhi,Card,19.8,4.5,25,Delivered
O710558,C102548,27-11-2025,Bengaluru,COD,17.9,4.5,10,Returned
O716248,C103931,26-03-2025,Delhi,UPI,25.5,3.5,40,Delivered
O707548,C101853,28-10-2025,delhi,UPI,23.9,4.5,10,Delivered
O724628,C105971,21-10-2025,Bengaluru,Card,25,5,25,Delivered
O703815,C100953,18-07-2025,Mumbai,Card,30.5,3,20,Delivered
O723232,C105613,18-11-2025,Mumbai,UPI,25.1,4,35,Delivered
O704315,C101044,16-10-2025, Delhi ,UPI,24.1,4.5,30,Delivered
O718625,C104509,30-06-2025,Bengaluru,COD,29.3,4,5,Delivered
O705588,C101354,30-01-2025,Mumbai,UPI,18.1,,15,Delivered
O708354,C102024,21-08-2024,Delhi,UPI,25.8,3.5,15,Delivered
O702011,C100475,24-08-2024, Delhi ,UPI,11,5,0,Delivered
O704551,C101104,18-11-2025,Bengaluru,COD,28,3.5,20,Delivered
O715616,C103789,04-11-2024,Hyderabad,UPI,26.7,4.5,20,Delivered
O714327,C103487,08-10-2024,Delhi,Card,25,4,5,Cancelled
O720877,C105040,04-08-2025,Delhi,UPI,15.6,5,20,Delivered
O717309,C104163,31-08-2025,Chennai,UPI,19,,20,Delivered
O706850,C101670,28-12-2025,Delhi,Wallet,15.1,5,5,Delivered
O701922,C100452,07-04-2025,Hyderabad,UPI,29.6,4,10,Delivered
O708963,C102158,17-12-2024,Pune,Card,18.8,5,10,Delivered
O722417,C105430,01-04-2024,Bengaluru,UPI,18.7,5,0,Delivered
O714275,C103478,29-01-2025,Delhi,UPI,21.1,3.5,5,Delivered
O701115,C100254,14-07-2025,Mumbai,UPI,12.4,5,0,Delivered
O705308,C101278,19-05-2025,Pune,Card,11.1,5,20,Delivered
O712984,C103152,31-08-2025,Pune,COD,15.1,5,15,Delivered
O708864,C102134,20-07-2025,Pune,UPI,16.3,5,15,Delivered
O708563,C102082,25-07-2024,Bengaluru,UPI,18.3,5,30,Returned
O723856,C105788,18-09-2025,Hyderabad,UPI,26.3,3.5,45,Delivered
O707768,C101901,27-01-2025,Mumbai,UPI,17.4,4.5,25,Delivered
O721672,C105231,14-05-2025,Bengaluru,Wallet,33,,35,Cancelled
O718801,C104542,29-10-2025,Pune,Card,22.5,5,25,Delivered
O716404,C103976,23-10-2025,Pune,UPI,17.2,5,15,Delivered
O721478,C105168,17-08-2025,Bengaluru,UPI,16,5,10,Delivered
O718433,C104459,27-10-2024,Delhi,Wallet,17.4,5,5,Delivered
O709352,C102248,29-09-2025,Pune,UPI,16.3,5,35,Delivered
O708736,C102111,16-11-2025,Bengaluru,COD,26.4,4.5,30,Delivered
O701599,C100370,21-02-2025,Hyderabad,UPI,22,4.5,15,Delivered
O721301,C105122,21-09-2025,Chennai,UPI,17.8,4.5,10,Delivered
O700760,C100184,09-06-2025,Delhi,UPI,12.7,,30,Delivered
O718754,C104534,08-07-2025,DELHI,Card,16.1,5,35,Delivered
O711975,C102888,26-04-2025,Pune,Wallet,23.8,4.5,5,Delivered
O720821,C105021,30-11-2025,Mumbai,UPI,30.4,3,10,Delivered
O710237,C102476,19-05-2025,Bengaluru,COD,27.3,4,10,Delivered
O718708,C104529,07-04-2024,Delhi,UPI,21.1,4.5,0,Delivered
O707901,C101928,29-11-2025,Mumbai,UPI,29.8,4,20,Delivered
O717409,C104187,10-01-2025,Bengaluru,Card,17.6,4.5,0,Delivered
O721389,C105145,29-06-2025,Delhi,COD,9.3,5,40,Delivered
O724622,C105971,01-05-2025,Bengaluru,UPI,20.4,4.5,15,Delivered
O724656,C105979,26-07-2025,Delhi,Card,11.4,5,0,Delivered
O715883,C103859,19-09-2025,Delhi,UPI,15.4,5,35,Cancelled
O716115,C103905,19-06-2024,pune,UPI,21.5,4.5,20,Delivered
O703300,C100834,10-10-2025, Pune ,UPI,12.8,5,30,Delivered
O723268,C105627,17-04-2025,Mumbai,UPI,15.9,5,10,Delivered
O709704,C102347,10-08-2025,Hyderabad,UPI,22.6,4.5,10,Delivered
O705573,C101354,12-03-2024,Mumbai,UPI,23.4,4,15,Delivered
O721484,C105170,04-06-2025,Mumbai,COD,21.2,4.5,0,Delivered
O702190,C100539,29-01-2025,Chennai,Card,15.5,4.5,5,Delivered
O723919,C105798,20-11-2024,Chennai,Card,27.9,3.5,20,Returned
O720644,C104984,07-11-2024,Bengaluru,UPI,44.8,2.5,15,Delivered
O709462,C102284,06-09-2025, Bengaluru ,UPI,25.4,4.5,15,Delivered
O711759,C102835,21-01-2025,Bengaluru,Wallet,33,3.5,30,Delivered
O722702,C105480,02-10-2024,Delhi,UPI,21.5,4,10,Delivered
O701125,C100256,15-08-2025,Delhi,UPI,27.4,4.5,0,Delivered
O707045,C101727,25-12-2024,Delhi,Card,6,5,15,Delivered
O701434,C100325,03-04-2025,Pune,UPI,23.1,3.5,20,Delivered
O703565,C100894,13-12-2025,Bengaluru,UPI,34.8,,25,Delivered
O705544,C101345,19-10-2024,Delhi,COD,31.2,3.5,20,Delivered
O712233,C102962,15-02-2025,Pune,UPI,24.5,4,5,Delivered
O714629,C103549,24-09-2025,Delhi,UPI,19.4,4.5,0,Delivered
O718130,C104380,13-10-2025,Mumbai,COD,34.7,3,20,Cancelled
O701169,C100269,22-05-2024,Delhi,UPI,13.6,5,0,Delivered
O721999,C105323,20-05-2025,Pune,COD,19.8,4,5,Delivered
O713820,C103363,01-06-2025,Mumbai,Wallet,27.5,4,0,Delivered
O712216,C102956,03-12-2025,Delhi,UPI,22.7,5,10,Delivered
O724673,C105981,26-08-2025,Delhi,UPI,30.9,4,25,Delivered
O707095,C101742,04-06-2025,Chennai,UPI,23.4,,10,Delivered
O714949,C103628,02-11-2025,Delhi,UPI,15.8,5,15,Delivered
O707405,C101813,21-05-2025,Mumbai,UPI,24.8,4,45,Delivered
O716147,C103914,12-02-2025,Delhi,COD,11.2,4.5,0,Delivered
O715773,C103830,10-10-2025,Mumbai,UPI,22.4,4.5,20,Delivered
O721224,C105109,28-07-2025,Hyderabad,UPI,33.2,2.5,30,Delivered
O714712,C103568,24-03-2025,Mumbai,COD,10.2,5,15,Cancelled
O706280,C101534,24-04-2025,PUNE,Wallet,13.5,5,0,Delivered
O712909,C103132,02-08-2025,Mumbai,UPI,21,5,15,Delivered
O715172,C103681,10-04-2024,Mumbai,UPI,12,4.5,5,Delivered
O713266,C103221,03-08-2025,Chennai,UPI,,4.5,5,Returned
O719901,C104811,03-02-2025,Mumbai,,21.6,5,5,Delivered
O701969,C100465,26-04-2025,Pune,UPI,12.9,5,15,Delivered
O704420,C101072,02-01-2025,Chennai,UPI,25.2,3,5,Delivered
O724613,C105970,07-10-2025,Pune,UPI,20.7,4.5,15,Delivered
O710318,C102492,03-05-2024,Bengaluru,UPI,23.4,5,15,Delivered
O719908,C104811,18-06-2025,Mumbai,Card,21.4,4.5,10,Delivered
O715977,C103880,12-09-2025,Delhi,UPI,13,5,5,Delivered
O708709,C102108,07-02-2025, Mumbai ,UPI,16.4,4.5,5,Delivered
O708608,C102089,26-10-2025,Pune,Wallet,13.3,5,45,Delivered
O700021,C100005,09-03-2025,Hyderabad,Wallet,27.8,4,10,Delivered
O709338,C102247,27-04-2025,Delhi,Card,16.2,5,5,Delivered
O707780,C101902,29-06-2025,Delhi,UPI,18.3,5,10,Delivered
O716392,C103975,30-11-2025,Chennai,Card,26.2,3,40,Delivered
O705393,C101302,30-07-2024,Mumbai,Card,37.3,3,5,Cancelled
O701267,C100285,16-11-2024,Bengaluru,UPI,26.2,3.5,10,Delivered
O703882,C100963,23-09-2024,Pune,Card,16.5,,30,Delivered
O715371,C103735,15-11-2025,Delhi,UPI,31.5,3,15,Delivered
O705489,C101328,30-10-2025,Bengaluru,UPI,,5,50,Delivered
O718201,C104404,02-01-2025,Delhi,Card,20.5,4,15,Delivered
O718913,C104575,14-10-2024,Bengaluru,UPI,27.4,4.5,20,Delivered
O713071,C103170,25-07-2025,Bengaluru,Wallet,32.4,4,15,Delivered
O715300,C103712,18-08-2025,Chennai,UPI,19.5,5,10,Delivered
O701871,C100435,09-12-2024,Delhi,UPI,22.5,3.5,0,Delivered
O704179,C101022,29-11-2024,Pune,Card,35.3,3.5,0,Delivered
O714593,C103539,07-10-2025,Delhi,UPI,15.3,5,10,Delivered
O705419,C101310,27-12-2025,Delhi,UPI,21.1,4.5,10,Delivered
O719994,C104836,24-03-2025,Bengaluru,UPI,27.5,4,15,Delivered
O701442,C100328,12-10-2024, Chennai ,UPI,35,2.5,15,Delivered
O705803,C101409,21-06-2025,Delhi,Card,20.7,3.5,5,Delivered
O713531,C103297,25-10-2024,Delhi,Card,33.2,3.5,0,Delivered
O706451,C101571,24-12-2024,Hyderabad,UPI,22.6,4,10,Delivered
O712123,C102930,09-10-2024,Bengaluru,UPI,33.8,3,15,Delivered
O711737,C102825,03-10-2025,Delhi,UPI,22.8,4,25,Delivered
O712214,C102955,01-07-2025,Pune,UPI,17.7,4.5,5,Delivered
O714200,C103460,08-08-2025,Hyderabad,UPI,31.4,4,0,Delivered
O712424,C103013,18-05-2025, Bengaluru ,COD,15.7,4.5,0,Delivered
O711805,C102847,31-08-2025,Delhi,Card,34.6,2.5,5,Delivered
O711286,C102720,30-03-2025,Bengaluru,Wallet,13.7,5,0,Delivered
O716588,C104014,29-08-2025,Chennai,UPI,27.3,4,25,Delivered
O722820,C105509,12-10-2025,Hyderabad,COD,30.1,4,20,Delivered
O710853,C102632,11-10-2025,Bengaluru,Card,29,3.5,0,Delivered
O720553,C104966,06-03-2025,Bengaluru,Card,22.5,4,10,Delivered
O712379,C103005,03-08-2025,Hyderabad,UPI,24.6,4.5,15,Cancelled
O707020,C101722,15-10-2025,Delhi,Wallet,19.7,5,15,Delivered
O716835,C104056,24-12-2024,Mumbai,UPI,,4.5,5,Delivered
O719838,C104795,17-10-2025,Bengaluru,COD,25.1,4,5,Delivered
O721978,C105319,29-10-2025,Delhi,UPI,30.8,3.5,15,Delivered
O700730,C100183,12-08-2024,Mumbai,UPI,9.9,4.5,5,Cancelled
O705538,C101341,23-03-2025,Delhi,Card,15.5,5,10,Delivered
O706045,C101474,20-11-2025,Hyderabad,UPI,28.1,,15,Delivered
O719610,C104735,22-05-2025,Delhi,UPI,,,15,Delivered
O716031,C103886,22-08-2025,Hyderabad,UPI,34.2,3,5,Delivered
O707792,C101905,27-05-2025,Mumbai,UPI,29.2,,10,Delivered
O709951,C102415,07-08-2024, Delhi ,Card,15.6,5,10,Delivered
O704464,C101084,10-09-2025,Delhi,UPI,9.3,5,10,Delivered
O709760,C102359,31-07-2025,Mumbai,UPI,18.9,4,20,Delivered
O723182,C105608,15-11-2025,Mumbai,Wallet,23.7,,15,Delivered
O718350,C104440,15-03-2025,Bengaluru,Card,15.2,5,20,Delivered
O708038,C101954,28-10-2025,Bengaluru,UPI,14.1,4.5,10,Delivered
O703312,C100839,24-08-2025,Bengaluru,UPI,11.8,5,0,Delivered
O721851,C105286,30-10-2025,Chennai,UPI,24.7,4.5,25,Delivered
O714616,C103547,09-12-2025, Delhi ,Wallet,14.7,5,15,Delivered
O718239,C104413,27-06-2025,Mumbai,Card,21,,5,Delivered
O700542,C100137,17-06-2025,Bengaluru,UPI,27.3,,5,Delivered
O716268,C103938,12-10-2025,Pune,UPI,23,4,15,Delivered
O716766,C104042,13-10-2025,Hyderabad,COD,26.6,4.5,45,Delivered
O704726,C101138,02-12-2025,Bengaluru,Card,28,3.5,0,Delivered
O716143,C103912,30-12-2025,Mumbai,UPI,18.5,,5,Delivered
O715571,C103780,28-10-2024,Chennai,Card,34.1,3,15,Delivered
O708704,C102107,25-10-2025,Pune,Wallet,12,5,0,Delivered
O711768,C102835,24-11-2025,Bengaluru,UPI,28.7,3.5,10,Delivered
O704878,C101172,02-12-2025,Bengaluru,Card,25.1,4,10,Delivered
O718761,C104537,15-06-2025,Delhi,UPI,19.5,4.5,10,Delivered
O702852,C100717,03-12-2025,Bengaluru,Wallet,21.3,4.5,10,Delivered
O719286,C104668,03-08-2025,Hyderabad,COD,29.3,3.5,5,Delivered
O713250,C103220,13-08-2025,Delhi,UPI,7.9,5,10,Delivered
O712243,C102962,30-08-2025,Pune,UPI,26.8,5,5,Delivered
O710436,C102516,30-09-2025,Delhi,Wallet,24.8,4.5,25,Delivered
O709094,C102191,04-12-2024,Mumbai,Card,16,4.5,5,Delivered
O713525,C103294,20-12-2025,Delhi,COD,17.8,5,0,Delivered
O716844,C104058,24-01-2025,Delhi,UPI,26.1,4,15,Delivered
O717915,C104317,01-12-2025,Hyderabad,UPI,23.7,,10,Delivered
O717891,C104311,13-09-2025,Bengaluru,UPI,28.1,4.5,5,Cancelled
O717153,C104124,12-06-2025,Hyderabad,COD,41.7,,0,Delivered
O724177,C105868,09-11-2025,Delhi,UPI,12.6,,0,Delivered
O711363,C102745,17-10-2024,Delhi,Wallet,23,4.5,5,Delivered
O715311,C103718,25-05-2025,Chennai,Card,26.7,4,0,Delivered
O710755,C102612,06-04-2025,Mumbai,UPI,16.7,,30,Delivered
O718231,C104411,24-10-2025,Delhi,Card,24.4,4,10,Delivered
O701242,C100277,26-10-2025,Mumbai,UPI,32.2,4,25,Cancelled
O713793,C103358,06-12-2025,Delhi,UPI,21.6,,40,Delivered
O706827,C101665,19-07-2025,MUMBAI,UPI,25.1,4,15,Delivered
O706792,C101656,21-11-2025,Hyderabad,COD,35.6,3.5,20,Returned
O716132,C103909,23-04-2025,Pune,UPI,21.7,5,15,Delivered
O722476,C105437,05-11-2025,Hyderabad,UPI,27.6,4,10,Cancelled
O721938,C105310,26-10-2024,Chennai,Wallet,31,3,15,Delivered
O708493,C102058,19-09-2025,Hyderabad,UPI,32.4,,20,Delivered
O723629,C105726,05-04-2024,Bengaluru,UPI,26.6,3.5,5,Delivered
O714354,C103490,05-08-2025,Bengaluru,UPI,21.2,5,5,Delivered
O704479,C101089,11-10-2025,Delhi,COD,37.5,3,15,Delivered
O710627,C102573,15-01-2025,Bengaluru,UPI,28,3.5,0,Delivered
O709043,C102176,20-08-2025,Bengaluru,Wallet,15.7,5,15,Delivered
O709932,C102411,15-05-2025,Mumbai,UPI,17.2,5,10,Delivered
O724449,C105939,11-10-2025,Bengaluru,Card,22,4.5,30,Delivered
O706393,C101562,30-11-2024,Bengaluru,COD,26.2,4,10,Delivered
O714434,C103507,04-10-2025,Mumbai,COD,16.2,5,5,Delivered
O717961,C104331,25-08-2025,Delhi,Wallet,16.1,5,5,Delivered
O711473,C102757,28-09-2025,HYDERABAD,UPI,30.6,4,0,Delivered
O722605,C105462,04-01-2025,Pune,Card,6.3,5,35,Delivered
O705084,C101224,13-09-2025, Chennai ,UPI,28.6,4,15,Delivered
O717151,C104124,07-05-2025,Hyderabad,UPI,25.8,4,20,Delivered
O705747,C101397,31-03-2025,Hyderabad,COD,32.2,3,45,Delivered
O721121,C105084,16-07-2024, Delhi ,UPI,6,5,5,Delivered
O719283,C104667,29-05-2025,Mumbai,COD,20.2,,5,Cancelled
O700729,C100183,31-07-2024,Mumbai,COD,21.4,5,35,Delivered
O701171,C100269,14-09-2024,Delhi,UPI,15.7,5,0,Delivered
O705134,C101240,06-08-2024,Pune,Wallet,19.1,4.5,20,Delivered
O716677,C104032,20-03-2024,Mumbai,Card,27.2,5,20,Delivered
O703195,C100813,29-12-2024,Mumbai,Wallet,32.4,4,10,Delivered
O722526,C105449,19-07-2024,Bengaluru,COD,24,,5,Delivered
O704505,C101093,23-11-2025,Bengaluru,UPI,25.8,3.5,15,Cancelled
O718588,C104500,09-10-2025,pune,UPI,16.9,5,30,Delivered
O701541,C100350,07-07-2025,Mumbai,UPI,25.1,4,15,Delivered
O722226,C105379,30-10-2025,Delhi,UPI,28.7,3.5,5,Delivered
O714780,C103584,01-10-2025,hyderabad,Wallet,28,3,20,Delivered
O713191,C103199,17-10-2024,Chennai,COD,31.3,3.5,30,Delivered
O716057,C103889,05-04-2025,Pune,UPI,25,4,5,Delivered
O708978,C102161,18-07-2024,Pune,UPI,15.6,4.5,5,Delivered
O715796,C103837,12-07-2025,Mumbai,UPI,27.2,,10,Delivered
O721310,C105125,02-06-2025,Mumbai,Card,17.9,5,5,Delivered
O721926,C105309,11-06-2025, Hyderabad ,COD,32,3.5,15,Delivered
O718068,C104362,11-10-2025,Delhi,UPI,27.4,4.5,30,Delivered
O705900,C101440,28-09-2025,Bengaluru,UPI,18.3,,15,Delivered
O717439,C104199,06-10-2025,Mumbai,UPI,17.8,5,5,Delivered
O707272,C101785,26-10-2025,Hyderabad,UPI,30.6,3.5,25,Delivered
O710083,C102442,12-12-2025,Chennai,UPI,12.5,5,0,Delivered
O709794,C102373,24-12-2025,DELHI,Card,23.8,4,20,Delivered
O707330,C101801,25-05-2025,Pune,Card,19,5,20,Delivered
O700193,C100041,19-06-2025,Mumbai,UPI,27.1,3.5,5,Delivered
O721290,C105120,18-01-2025,Bengaluru,Card,15.6,5,5,Delivered
O714506,C103523,23-11-2025,Delhi,Card,21.7,5,10,Delivered
O724693,C105985,15-12-2024,Bengaluru,UPI,22,4.5,5,Delivered
O703606,C100905,14-04-2025,DELHI,UPI,20.1,5,10,Delivered
O707884,C101927,17-11-2024,Delhi,COD,25.8,3.5,20,Delivered
O708263,C101990,05-10-2025,Delhi,Card,26,3,35,Delivered
O721518,C105173,15-09-2025,Hyderabad,UPI,37.7,3,10,Delivered
O714804,C103590,27-03-2025,Delhi,UPI,24.3,4.5,10,Delivered
O714157,C103446,02-03-2025,Delhi,UPI,15.1,4.5,5,Delivered
O701035,C100238,07-06-2025,Chennai,UPI,25.4,3.5,5,Delivered
O703003,C100756,16-06-2025,Bengaluru,COD,16.9,5,15,Delivered
O703535,C100881,11-11-2025,Hyderabad,UPI,36.6,3,20,Delivered
O713340,C103242,07-08-2025, Pune ,Wallet,12.7,5,15,Returned
O716818,C104050,23-11-2025,Bengaluru,COD,26.6,,5,Delivered
O724703,C105988,30-09-2024,Delhi,Wallet,14.3,5,20,Delivered
O723915,C105796,18-11-2024,Mumbai,UPI,23.7,4.5,15,Delivered
O703572,C100900,24-03-2025,Bengaluru,UPI,17.5,5,45,Delivered
O723267,C105625,30-07-2025,Delhi,UPI,19.1,5,5,Delivered
O717932,C104322,27-11-2025,Delhi,COD,24.1,4,20,Delivered
O701379,C100312,07-11-2025,Delhi,Card,27.8,3.5,10,Delivered
O702414,C100608,28-07-2025,Mumbai,UPI,24.3,4.5,5,Cancelled
O711798,C102845,04-11-2025,Mumbai,COD,24.1,5,30,Delivered
O708866,C102134,28-07-2025,Pune,UPI,21.9,4.5,5,Delivered
O712313,C102984,01-02-2025,Mumbai,Card,25.6,4,40,Delivered
O704474,C101087,01-11-2025,BENGALURU,COD,19.5,,15,Delivered
O700759,C100183,29-11-2025,mumbai,Card,35.3,3.5,20,Delivered
O700751,C100183,11-05-2025,Mumbai,COD,21.4,4.5,20,Cancelled
O712916,C103132,10-10-2025,Mumbai,UPI,32.4,3.5,15,Delivered
O709605,C102326,26-02-2025,Hyderabad,UPI,29.8,5,5,Delivered
O706532,C101594,07-05-2025,Delhi,UPI,18.3,5,5,Cancelled
O720381,C104924,27-04-2025,Mumbai,COD,18.1,5,10,Delivered
O715154,C103670,23-06-2025,Bengaluru,COD,23,5,40,Delivered
O700368,C100089,17-07-2025,Delhi,COD,23.5,4,40,Delivered
O700313,C100077,04-05-2025,Delhi,COD,14,5,35,Delivered
O710381,C102505,02-11-2025,Bengaluru,Card,27.3,4.5,15,Delivered
O718654,C104514,03-10-2025,Bengaluru,UPI,16.4,4.5,25,Delivered
O700854,C100204,21-05-2025,Chennai,Card,19.7,4.5,5,Delivered
O720128,C104873,13-10-2025,Mumbai,UPI,17.8,,10,Delivered
O713337,C103242,16-03-2025,Pune,Card,28.3,3.5,5,Delivered
O717177,C104133,22-06-2025,Chennai,UPI,25,3,15,Delivered
O700613,C100157,23-06-2025,Delhi,Wallet,6,5,5,Delivered
O702561,C100649,17-07-2024,Bengaluru,COD,23.3,5,40,Delivered
O724124,C105845,15-11-2024,Bengaluru,UPI,17.1,5,15,Delivered
O721664,C105226,12-11-2025,Delhi,COD,21.6,5,5,Delivered
O707919,C101933,07-07-2024,Mumbai,UPI,26.9,4,5,Returned
O700547,C100139,09-10-2025,Delhi,UPI,26.9,4,30,Delivered
O711003,C102663,05-10-2025,Delhi,UPI,18.8,4.5,0,Delivered
O700241,C100050,26-08-2025,Bengaluru,Wallet,8.8,5,10,Delivered
O710810,C102621,04-07-2025,Chennai,COD,14.5,5,15,Delivered
O717321,C104164,27-06-2025,hyderabad,UPI,44.1,2,15,Delivered
O720682,C104995,12-12-2024,Delhi,UPI,27,4,0,Delivered
O712267,C102970,25-09-2025,Pune,UPI,15,5,0,Delivered
O704480,C101089,23-10-2025,Delhi,Card,30.2,3,20,Delivered
O710232,C102475,13-07-2025,Chennai,UPI,17.4,5,5,Delivered
